norm alpha beta
3.026344389687921854e+00 2.669843803053704612e+00 5.416620959312378192e-01
3.144424748869016017e+00 2.693422086486491729e+00 5.434562384752767983e-01
3.408563915115853327e+00 2.517056891367090099e+00 4.894736472145442274e-01
2.578374072768413239e+00 2.769214117847046186e+00 4.727561625752884633e-01
2.181973261979236689e+00 2.831293716528636040e+00 4.772901148413676298e-01
2.928334689345216457e+00 2.737687470975481929e+00 6.797448959908604094e-01
2.704227388944898891e+00 3.005965856085006660e+00 7.060732014219575081e-01
2.641049515261272962e+00 2.880542609786470365e+00 6.793674487723682098e-01
3.055109573732318839e+00 2.696040401042246515e+00 5.933479639754921653e-01
2.178469514793646145e+00 2.900787189923316411e+00 4.567767352126776426e-01
2.742959591944793996e+00 2.772531833965038217e+00 4.432906628923200532e-01
2.013166283266431211e+00 2.794660180504233260e+00 2.942946298914930758e-01
2.596628580577263978e+00 2.601755905261367907e+00 3.836083736304188863e-01
2.333577192993445237e+00 2.851951719739203917e+00 5.451424128868656016e-01
2.189435183371870597e+00 2.635510370597347496e+00 2.008034636467065925e-01
2.560593648838988212e+00 2.861834902002959424e+00 5.794978326326328810e-01
2.465943051446451317e+00 2.801706536675683701e+00 4.700502148688942006e-01
2.513941641902218027e+00 2.752785765351191571e+00 5.021368078740571228e-01
3.056807319151593205e+00 2.676353509416997234e+00 4.553185172591056595e-01
2.407244909476101036e+00 2.603253650469915748e+00 2.314059906171710979e-01
2.729547108543288747e+00 2.656984602772531900e+00 5.076944249132538944e-01
3.099909367717734288e+00 2.785249501721688503e+00 6.778298890139544675e-01
2.340179954292896713e+00 2.628013971086895051e+00 2.209556447243389288e-01
2.246140875405256310e+00 2.822754876135615376e+00 4.057192285982674784e-01
2.240547274710997350e+00 2.954112582380727048e+00 5.454535786915937212e-01
2.522998067880584561e+00 2.728667135005674815e+00 3.275179613790462074e-01
3.631674348829076582e+00 2.959767830206822659e+00 9.590612644347987770e-01
2.400656785326594989e+00 2.814792791167064046e+00 4.407558363046407690e-01
2.515914273491893560e+00 2.649391429648815244e+00 2.812535376160801848e-01
3.713228195837944501e+00 2.592331143720859821e+00 6.105322850343352092e-01
2.907600034339259842e+00 2.479169884042875971e+00 3.505008925316706603e-01
2.600998763210256470e+00 2.496248051720369787e+00 1.605069092366867844e-01
3.045917631588043406e+00 2.579951761342751837e+00 4.138707359365420557e-01
2.755473196867178842e+00 2.796738621871564412e+00 6.460870904408735349e-01
2.263100101990492163e+00 2.527114763882213566e+00 2.962053569180581047e-01
2.254433846000964081e+00 2.605239122945074204e+00 1.984852598451787298e-01
2.161495218507568872e+00 2.566810996157950164e+00 1.922535790505087716e-01
3.191271363185575360e+00 2.673513846561127227e+00 5.851518291799678861e-01
2.580708822933824198e+00 2.534418703616090340e+00 1.498332936784166902e-01
2.820843253133588302e+00 2.650722385554693972e+00 5.177136077359534294e-01
2.912668885351235026e+00 2.520858603818360244e+00 3.091014221794644579e-01
2.388863809594774512e+00 2.676787952104352719e+00 2.578772139541341546e-01
2.249183892186700451e+00 2.710150961743567954e+00 3.376106197541607346e-01
2.315751077173922479e+00 2.808953348040146292e+00 4.343617866940042149e-01
2.245774380471355247e+00 2.784035844794288117e+00 4.941558359117235733e-01
2.750923778536150444e+00 2.805391088621675966e+00 5.049258270444892949e-01
2.442388817805570156e+00 3.194367166453079054e+00 8.360183407238518383e-01
2.179353612526186534e+00 2.895995563679194973e+00 3.908392745300131588e-01
2.430960591219560207e+00 2.646517302671631544e+00 3.214476676164813584e-01
2.791234739164259793e+00 2.901991067920965950e+00 6.531279675949268615e-01
2.580708822933824198e+00 2.534418703616090340e+00 1.498332936784166902e-01
3.486109347989124974e+00 2.734464385075324522e+00 6.425853888107537770e-01
2.586277892926059696e+00 2.782870476736201582e+00 4.582632391809315919e-01
2.347982869882000223e+00 2.828099213822659941e+00 5.409009020081640973e-01
2.621852389327167465e+00 2.564820697912449710e+00 2.648633252883029754e-01
2.785541596128518371e+00 2.581856016208095017e+00 2.996260598876340775e-01
2.932086888995177887e+00 2.786271187041311492e+00 5.806856900869333815e-01
2.384327000262514318e+00 2.490914320874577648e+00 1.281908761982009093e-01
2.931185842009040421e+00 2.749682486266843640e+00 5.227562777952297068e-01
2.295786703411481611e+00 2.697878949987924546e+00 2.604610210198193276e-01
2.560593648838988212e+00 2.861834902002959424e+00 5.794978326326328810e-01
2.776453145218098495e+00 2.549636739201341040e+00 3.639408305948336753e-01
2.059253407368113464e+00 2.784200170937942254e+00 2.883678437086072965e-01
2.877544990889797649e+00 2.789354829707780592e+00 6.637670986496111425e-01
2.534611058243545045e+00 2.829861171671287590e+00 5.497100538859421848e-01
2.608466696787635986e+00 2.610754108838819754e+00 3.280401246972406981e-01
2.618558426593667665e+00 2.689294779744648700e+00 4.848178189359270140e-01
2.761214398916626678e+00 2.554833568219295525e+00 4.404766510269068069e-01
2.400319368093063233e+00 2.611106722784617418e+00 1.866778931609401337e-01
2.604788429971601982e+00 2.888453362811696401e+00 6.519088890873921960e-01
3.635151474217862777e+00 2.827051648138538376e+00 8.530143750694306748e-01
2.930253346738895370e+00 2.533142456854600155e+00 5.629130891448140828e-01
2.503811621897886308e+00 2.721512917705995793e+00 3.372087571918424009e-01
2.258392770171273156e+00 2.813114651240380404e+00 3.807568567153146732e-01
2.995183220806030722e+00 2.761786306795494195e+00 4.556209162702018478e-01
3.296192210482790763e+00 2.831328942455022979e+00 6.621173397674428029e-01
2.595430553554173070e+00 2.716986446687385204e+00 3.922570061127313434e-01
2.394045371888104956e+00 2.719029995272737033e+00 3.576985719203035763e-01
2.936602579365080512e+00 2.653287874663381007e+00 3.973220840859674752e-01
2.256380271456929876e+00 2.868956283562142939e+00 5.678860272126038389e-01
3.555524064223926750e+00 2.585885776264451152e+00 4.959417891957157987e-01
2.754068948674802009e+00 2.855325312778041358e+00 5.183090916150734362e-01
2.831195715030335958e+00 2.811840003978177460e+00 5.354032658156128166e-01
3.423506635933533104e+00 2.585107258630506166e+00 4.376415737589934296e-01
2.927358292590384270e+00 2.827692934928800916e+00 5.660394866798117430e-01
2.975401733899991186e+00 2.699926700849393235e+00 5.502578909574687982e-01
2.835965692490843182e+00 2.794893350594233716e+00 5.038595036702876451e-01
2.859988915282815292e+00 2.539189788225335143e+00 2.396721414634379044e-01
2.579877620562696094e+00 2.846772988383039493e+00 5.739869855311497959e-01
2.917965642590445885e+00 2.886041253658752748e+00 7.253192813487674417e-01
2.966995970277435557e+00 2.675118736369739736e+00 4.114877636153720375e-01
2.546986571320334125e+00 2.816602208914198435e+00 4.917677639916605004e-01
2.862876648790070977e+00 2.816036991166541714e+00 4.581487977946969159e-01
2.607682947852699051e+00 2.644900556932699320e+00 3.171171063972837989e-01
2.628066411413629400e+00 3.078999627285448071e+00 9.354467447825767223e-01
4.021088671455624208e+00 2.739040418744547178e+00 9.699968147179799383e-01
3.350712072952664045e+00 2.659633717195483804e+00 4.288607905558484146e-01
2.938034509925359306e+00 2.607934460124526233e+00 4.159251275416300242e-01
2.635673688614792454e+00 2.912843971337896409e+00 7.918044789392193472e-01
2.715412369509337509e+00 2.814014820311729004e+00 4.947792726969199029e-01
2.483127774584437564e+00 2.771310912327711762e+00 5.099641690241605296e-01
3.143993877229636524e+00 2.685418266080800809e+00 5.934355652478942034e-01
2.420181584825878307e+00 2.597205340220383629e+00 2.634595982683067827e-01
3.357859463248908938e+00 2.740160328890843378e+00 5.785840254600723709e-01
3.020957256787020206e+00 2.924646667672705647e+00 8.088733960546344859e-01
2.670262335633117434e+00 2.872914021580153410e+00 5.881722123636977662e-01
3.002266788752756543e+00 2.710189558250506892e+00 4.125337355084179869e-01
2.863592965368533250e+00 2.657253241172099933e+00 3.837904081025245717e-01
2.618775761496494603e+00 2.829513478687472272e+00 5.403072421711346829e-01
3.014544112455838309e+00 2.556623295199262014e+00 4.417404746724241105e-01
2.656325598473524341e+00 2.515080411978660280e+00 2.092839916702046721e-01
2.755473196867178842e+00 2.796738621871564412e+00 6.460870904408735349e-01
3.100959195943969515e+00 2.679158945351373333e+00 5.920008691447425919e-01
2.766433116999781561e+00 2.700267147355000397e+00 3.851370491533055995e-01
3.021018951151255294e+00 2.555744669685283021e+00 2.983397157701778157e-01
2.462900215120225944e+00 2.711877987227215403e+00 3.129892744002427674e-01
2.789212102440114638e+00 2.894990017737884447e+00 6.779273608196688672e-01
2.296767597531566452e+00 2.766882876445909467e+00 2.638594572848648179e-01
2.722101718869784914e+00 2.682090525208658427e+00 3.768533038541033720e-01
2.684269427731850399e+00 2.675787437255569223e+00 4.416473826816349479e-01
2.179094709687807718e+00 2.703782872658824221e+00 3.210193206586363091e-01
2.561487130559876313e+00 2.879954142335927170e+00 5.050186054125855861e-01
2.937993498922149893e+00 2.601449984083723521e+00 3.242001298884512606e-01
2.902924249153247871e+00 3.049339677003529481e+00 1.053538421002756076e+00
2.532412667836735132e+00 2.686335324822918036e+00 3.882597814595383223e-01
2.850580754704685749e+00 2.691991153927467018e+00 3.818856075244618231e-01
3.111920478234524889e+00 2.528329476598834447e+00 4.026755247919036607e-01
2.543051173263913167e+00 2.592656651632532672e+00 3.311205145306853614e-01
2.858658063927292492e+00 2.763451146828323157e+00 6.455812559294068498e-01
3.510596221510517534e+00 2.805121657552080094e+00 8.081037032391658048e-01
2.450466723311305994e+00 2.698777859650300925e+00 3.525848615878253156e-01
2.361769828922484216e+00 2.653308165801461005e+00 4.453207716735690935e-01
3.611964372511061061e+00 2.798504453148416005e+00 6.463657261615870508e-01
1.832263025686899693e+00 2.683202004914013283e+00 1.936663259651054125e-01
2.568003897908747835e+00 2.705245461801468299e+00 3.475075097473322439e-01
3.363866620134262408e+00 2.600106008857087758e+00 7.821355576876831694e-01
2.927445843592306751e+00 2.849991524285742539e+00 7.773294030503844487e-01
3.478482699147087409e+00 2.666729213610077309e+00 5.142122818077791147e-01
2.971886112769356991e+00 2.725127939819724787e+00 4.812416873976349541e-01
2.725846439051971881e+00 2.626567651896726474e+00 4.893132789917680192e-01
3.248199799277160960e+00 2.744894153275718729e+00 7.082492651668236272e-01
3.163737975552307624e+00 2.547328140240119332e+00 4.482757797166813662e-01
3.016927917686017757e+00 2.803418033746142513e+00 5.060098632450890088e-01
2.860936988381827195e+00 2.695230599614380385e+00 3.673995911506365841e-01
2.534264532966951755e+00 2.834463762709050094e+00 4.264691995616696762e-01
2.845256822961813370e+00 2.572139723043687987e+00 4.131651630198328040e-01
2.552279932083467706e+00 2.528680894955039893e+00 3.620826204077798316e-01
2.654365064872199920e+00 2.727738049539021326e+00 3.370039983022517505e-01
3.005731368020545968e+00 2.595294427675344906e+00 3.844316801749861900e-01
3.156498556419599311e+00 2.671319554927104711e+00 4.832269239875265354e-01
3.059814849409940418e+00 2.735421855708036976e+00 7.088924151738028590e-01
3.242397039248907209e+00 2.663451768304574419e+00 6.635985127488510660e-01
2.572813003253031638e+00 2.729326755207412525e+00 4.803556697984016077e-01
3.106645674884765729e+00 2.812100478796966563e+00 7.348269639311423296e-01
2.198591472958809412e+00 2.778321284493086907e+00 4.614847625185732327e-01
2.858091090744105056e+00 2.569134443039640558e+00 4.630582843723516917e-01
2.487239896195402977e+00 2.674965052113510211e+00 1.794054004349090459e-01
3.695683548261282869e+00 2.613146721808172313e+00 5.927219208904985770e-01
2.595808058145254726e+00 2.788430187980477815e+00 3.743186462777698953e-01
2.792875466572559695e+00 2.679664050105800222e+00 4.421282630057716823e-01
2.978974255040300889e+00 2.866337369755669329e+00 5.325708326674140070e-01
2.390553959211572099e+00 2.531095083938660117e+00 1.381559122664100803e-01
2.578222809763242473e+00 2.700132299389149892e+00 4.775871337428786445e-01
2.680473651805195701e+00 2.685168913446701833e+00 5.111527799217487900e-01
3.111920478234524889e+00 2.528329476598834447e+00 4.026755247919036607e-01
2.749027220507748837e+00 2.767536300349668466e+00 6.013893071323794803e-01
2.777532547368259497e+00 2.814033727004116692e+00 5.342900446562083294e-01
2.495600449473907023e+00 2.881494168989363835e+00 6.238490379829735311e-01
2.452911011398262175e+00 2.938970904687213448e+00 6.769797784462947554e-01
2.521660800668835467e+00 2.619122754668509856e+00 2.819107108236540982e-01
2.612703979174505697e+00 3.091139667152524417e+00 1.005603666489818693e+00
2.830831103691578754e+00 2.708488450902668099e+00 6.199217595934084502e-01
2.317317109285847110e+00 2.782129208831968459e+00 3.044893547168074366e-01
3.281211518945649885e+00 2.815381683066141782e+00 6.422659612365991810e-01
3.533564312183778977e+00 2.754076713448356362e+00 4.584960030615620741e-01
2.634423512559751934e+00 2.564277329016385831e+00 1.658809243960445157e-01
3.188088006172912880e+00 2.649070831567033935e+00 5.499251495218188124e-01
2.314450553700678981e+00 2.559811648186105959e+00 2.082496470379726627e-01
2.839494823810567059e+00 2.873221947311709101e+00 6.796352061760163599e-01
2.428191794908333367e+00 2.553991544554254034e+00 2.735118258642236233e-01
2.810671619368058316e+00 2.592910982167123013e+00 3.603005745832427720e-01
2.730516116711812380e+00 2.765082902082022898e+00 6.975810016528981583e-01
3.226152628562671154e+00 2.737576220696514184e+00 4.369482169106733704e-01
3.139645692119651166e+00 2.626353069405610086e+00 4.539102826494206266e-01
2.849304238698125324e+00 2.800353611873937165e+00 5.837779911657553500e-01
2.865197902800883156e+00 2.800080146481243926e+00 5.116922953489659864e-01
2.488583384615102645e+00 2.583188396006423027e+00 2.114370095587104759e-01
2.182136856372320466e+00 2.808903872053332584e+00 3.887558254637134003e-01
2.898844703433738790e+00 2.994270798036240855e+00 6.320678563289156005e-01
2.572183767445387570e+00 2.675889424560407015e+00 3.626411029863020330e-01
3.110159809983606305e+00 2.552903378139265378e+00 3.216510846022572756e-01
2.736687779754864547e+00 2.581739787427234756e+00 3.177766150665446432e-01
2.753756205450492711e+00 2.899930948318694579e+00 6.209492471147176618e-01
2.633595902588508952e+00 2.734782771350448449e+00 4.318425318963542425e-01
2.980336736031719003e+00 2.712809938282573441e+00 3.603892676319178645e-01
2.466845715473692469e+00 2.514770145486610708e+00 2.176776976286334264e-01
2.628450879855765976e+00 2.655371068652258693e+00 3.238480882844205766e-01
2.341420058598723042e+00 2.761662317103721787e+00 4.567621132765344871e-01
2.669924697574340922e+00 2.638493891448421280e+00 2.799453810985617075e-01
3.092100932720721840e+00 2.759556090792005811e+00 6.191256130280743397e-01
2.708425520419244670e+00 2.663317253512484051e+00 2.900322082388538947e-01
2.494346529980667526e+00 2.768069272275503589e+00 3.980449293000149491e-01
2.927445843592306751e+00 2.849991524285742539e+00 7.773294030503844487e-01
2.494739833943941054e+00 2.711048304111594032e+00 4.514828785160015512e-01
2.966444927052381164e+00 2.685228672280534301e+00 4.180158304661515389e-01
2.819984734409461069e+00 2.646471061093573773e+00 4.031649972614295141e-01
2.987161293215165880e+00 2.689149347113260813e+00 5.916247030267006712e-01
3.428778166273324324e+00 2.697543365878825927e+00 6.684733149987249767e-01
2.815979482178896376e+00 2.664459415760213279e+00 4.552041041953978628e-01
2.523504648413064988e+00 2.670882150139160416e+00 3.706900537813673790e-01
2.993309740839479982e+00 2.631834795936928817e+00 5.915413447078012865e-01
2.448459155090544126e+00 2.830139171848135682e+00 4.148063424050493220e-01
2.302350120214590845e+00 2.836380198373032790e+00 4.548400382832336053e-01
2.788246957213945443e+00 2.871927252882382042e+00 6.562524922655401660e-01
2.902421880058502435e+00 2.941000121293655400e+00 8.479791798540026182e-01
2.658249425700494939e+00 2.890625397910225658e+00 6.603552050761806180e-01
2.638605611746752011e+00 2.615013361467055653e+00 1.926463160755167991e-01
3.333992562196611331e+00 2.620149327196168443e+00 4.719745220320555323e-01
2.377297499752287102e+00 2.650005346002059170e+00 2.816899067473028206e-01
2.681883677436687208e+00 2.639449786871712611e+00 4.420415175359502236e-01
2.287847895871965687e+00 2.849517079515821116e+00 4.554835295737196810e-01
2.674990581284654834e+00 2.727396929575066409e+00 5.507120384223631593e-01
2.829988663457990050e+00 2.712780286967362731e+00 3.853639036470402068e-01
2.918025847454898791e+00 2.656906343737572840e+00 5.066933163227345105e-01
2.388863809594774512e+00 2.676787952104352719e+00 2.578772139541341546e-01
2.245774380471355247e+00 2.784035844794288117e+00 4.941558359117235733e-01
3.155060445538841574e+00 2.818180039246478863e+00 6.547357133833442422e-01
3.221891325645642290e+00 2.569362326495640225e+00 3.362175422001693614e-01
2.425141036718724941e+00 2.787770222028031597e+00 3.477334651029532764e-01
3.253969157194329220e+00 2.679877600014386463e+00 4.348115184134499489e-01
2.459872778771410307e+00 2.771541429631549036e+00 4.721071510590166831e-01
2.625265134648800736e+00 2.712423935397038299e+00 4.342925058994976384e-01
2.381581344770071773e+00 2.767649566311894738e+00 4.824027884039554515e-01
2.198898379641396339e+00 2.812550393575874885e+00 5.423007513092860110e-01
2.760553212756712060e+00 2.623483388880933020e+00 4.082473313879161347e-01
3.051084420670344688e+00 2.937817577771778765e+00 7.640993766955564981e-01
2.854301961504327689e+00 2.574071307509521844e+00 3.624142145660221304e-01
3.152831078981294333e+00 2.892250529898302780e+00 7.771899631557412924e-01
2.101929814026765264e+00 2.582494422963300007e+00 2.140410220123595830e-01
2.889034392942651408e+00 2.548980041793975193e+00 2.796096464274632765e-01
2.962179912153587669e+00 2.578880790715402327e+00 3.628912937084323165e-01
2.732270425377370859e+00 2.632780311111662108e+00 3.927685712059027501e-01
2.904553417519981640e+00 2.609870453650430466e+00 4.957184284036926236e-01
2.722536124677337632e+00 2.642372214005004771e+00 3.007978413786690508e-01
2.633463840194056438e+00 2.913709529198795778e+00 7.285514816749601996e-01
2.690070180081298723e+00 2.775288267456547331e+00 4.690429004929686507e-01
2.628576721938234773e+00 2.913274747850239876e+00 7.053837385381259706e-01
2.737887289184280704e+00 2.945308566598966671e+00 6.579768687975307007e-01
2.768388812020830869e+00 2.660688732819115998e+00 5.029868392591287929e-01
3.042639115311870590e+00 2.832311908531396583e+00 7.328655155767715978e-01
2.972604263818794390e+00 2.759301869435459409e+00 6.889529870546603485e-01
2.601287013124321756e+00 2.590599954512720071e+00 2.790421957809069431e-01
2.922691811026063569e+00 2.603093990855155582e+00 4.028796599414269930e-01
2.618775761496494603e+00 2.829513478687472272e+00 5.403072421711346829e-01
2.983113852902197660e+00 2.710031269671684395e+00 4.131945532314491021e-01
3.149423822487399161e+00 2.719821080747959918e+00 5.826357445163176108e-01
2.570263557757244577e+00 2.677132505415825925e+00 3.204687264408079828e-01
3.266379521014195486e+00 2.530296105186472300e+00 4.311551639305116201e-01
2.361535283724109924e+00 2.694525881184190119e+00 3.010955019636606389e-01
3.176119762904738852e+00 2.884909277819361240e+00 7.622636451595341534e-01
2.889034392942651408e+00 2.548980041793975193e+00 2.796096464274632765e-01
2.840513337627268875e+00 2.628326826099509184e+00 5.403313387622208364e-01
3.055965264500539735e+00 2.674671817167439958e+00 4.760503687656245653e-01
2.777373587888394280e+00 2.595125335866209859e+00 3.876742265952810018e-01
2.926298410929939031e+00 2.683144916507205213e+00 3.868188345601195621e-01
3.240411422557999188e+00 2.919765030690039787e+00 1.086680212438041693e+00
2.702786402099770058e+00 2.792290155592258571e+00 5.469973889509656129e-01
3.121864844954359786e+00 2.507273598588306562e+00 6.103625824755440910e-01
2.708425520419244670e+00 2.663317253512484051e+00 2.900322082388538947e-01
2.518940532501964480e+00 2.676443388188686434e+00 3.442459053009881420e-01
2.766162120118453860e+00 2.887521709399877068e+00 5.192039219743496137e-01
2.988958264632088913e+00 2.745388791653486038e+00 5.600513737700197892e-01
2.367356484639585368e+00 2.701224180791365725e+00 3.562246416262377924e-01
3.903729061801547218e+00 2.735801157123082916e+00 5.981957416130297966e-01
3.283779236921260836e+00 2.601965801837062386e+00 2.935672098456378332e-01
3.064784986343374928e+00 2.571218620150032663e+00 5.095681362090300759e-01
2.229696642426020503e+00 2.697302253978018705e+00 2.497142246530009158e-01
2.261144759254328562e+00 2.648674259665384945e+00 2.016345297622409993e-01
2.644399827288361760e+00 2.884055572058709771e+00 6.196405287029129738e-01
3.046061498073209250e+00 2.571968879897756466e+00 4.334741540774695867e-01
2.272789964122635897e+00 2.754782505925797764e+00 4.005227564352153991e-01
2.384493311515887282e+00 2.624460279369554172e+00 2.780445264807359096e-01
3.132765350655819958e+00 2.613071578460503197e+00 4.357901959272068027e-01
2.690433958984141949e+00 2.729991761023020658e+00 3.986490634613654716e-01
3.018903895551524830e+00 2.669600249327592323e+00 3.955610545659416499e-01
2.762262362202174248e+00 2.948301197846126875e+00 7.205719651531554693e-01
2.744508876758692484e+00 2.663378967507997075e+00 5.789975535082726443e-01
2.890198757144363473e+00 2.702588192333795547e+00 5.458628109115666316e-01
2.294148177596772253e+00 2.910868057432259626e+00 5.682929185094924840e-01
2.650531637021380060e+00 2.797025150977968444e+00 6.337765609877531459e-01
2.440415436945591487e+00 2.694685522683715639e+00 4.687986328801332370e-01
2.493068037625774558e+00 2.691176228805708170e+00 2.437911436719926717e-01
2.847859059049751895e+00 2.578538606672287958e+00 3.791222795694579317e-01
2.595759147791476096e+00 2.591486244017801699e+00 4.602751635129700980e-01
3.309224187974983522e+00 2.669860603356030371e+00 4.189430595685724179e-01
2.996893279618261019e+00 2.834453156821947317e+00 5.808098891512445405e-01
3.872462813962929129e+00 2.639895476281469477e+00 7.242535935486128507e-01
2.997346986381053568e+00 2.802556062811468518e+00 6.100008955864841820e-01
2.891677129296150284e+00 2.806997229787876247e+00 5.515659142570004114e-01
2.807050452450366329e+00 2.579791758926845979e+00 4.543096348674424134e-01
2.391327838896645019e+00 2.666635147616354562e+00 2.666173316539343086e-01
2.018352357674233932e+00 2.842432830844417779e+00 4.432022438401830300e-01
2.507023734282393779e+00 2.783128075169198912e+00 4.489268774605695844e-01
2.708425520419244670e+00 2.663317253512484051e+00 2.900322082388538947e-01
2.669090423555531277e+00 2.693235289495675922e+00 4.611491030364185950e-01
2.296767597531566452e+00 2.766882876445909467e+00 2.638594572848648179e-01
2.662185983790103627e+00 2.720820646652017061e+00 5.074243378696394746e-01
3.351382712112617845e+00 2.720467684324573199e+00 5.789687051855770816e-01
2.982258506825088418e+00 2.673139919655968644e+00 5.452424942680358377e-01
2.817468959562537734e+00 2.772181893872947889e+00 7.428523111683366098e-01
2.777532547368259497e+00 2.814033727004116692e+00 5.342900446562083294e-01
2.520997660112159089e+00 2.722398392332386230e+00 4.402545013513806671e-01
3.096100006981241215e+00 2.659630880898503857e+00 6.260148621836704175e-01
2.777878928297293104e+00 2.814089899562629782e+00 4.113804723170429445e-01
3.089897326155454760e+00 2.669349757423876923e+00 6.058078137696338850e-01
2.792454733178766357e+00 2.584876627171131425e+00 2.001540392902151355e-01
2.670262335633117434e+00 2.872914021580153410e+00 5.881722123636977662e-01
3.184528678059967088e+00 2.625846719975365229e+00 4.109053831047804195e-01
3.045439680658844850e+00 2.809312254603996806e+00 5.864946376945129325e-01
3.089131455320331288e+00 2.518990542861189397e+00 3.524391169223692333e-01
2.689551650098573887e+00 2.841538880267270528e+00 5.860123122226202907e-01
2.635678910730411495e+00 2.881827906862540534e+00 4.295690639216213080e-01
2.777500179440234085e+00 2.565768668453207280e+00 4.634245359962609889e-01
3.073532303762167572e+00 2.677396498283008075e+00 5.244068350776931453e-01
2.270787670963760441e+00 2.644988923983278450e+00 1.721230328485156003e-01
2.185173712171829763e+00 2.726195182712100262e+00 2.895285291732011546e-01
2.387947554158484476e+00 2.527889528219340320e+00 2.534177324119438746e-01
2.661916764463054808e+00 2.737080480812139616e+00 3.368000735408477886e-01
2.745264975202349689e+00 2.910254437058792831e+00 7.422977927844898183e-01
2.493068037625774558e+00 2.691176228805708170e+00 2.437911436719926717e-01
2.181772574187116565e+00 2.634227455825991715e+00 2.658514312162443827e-01
2.482982666606892153e+00 2.618233918838913432e+00 3.416183899292021819e-01
3.511864717179338236e+00 2.548544722537763541e+00 4.316280040397632023e-01
2.982258506825088418e+00 2.673139919655968644e+00 5.452424942680358377e-01
2.984925483741137864e+00 2.690611286453354012e+00 3.985731407996063735e-01
3.259450986894245172e+00 2.569293691261170132e+00 4.343061473347202273e-01
3.387627444170321134e+00 3.028172411129896435e+00 1.002682493513342044e+00
3.164928020640691120e+00 2.657415353785317791e+00 6.476656392465476308e-01
2.302979662702074215e+00 2.793869386792620091e+00 3.856204425865148444e-01
3.083721407735505515e+00 2.698362441298792547e+00 6.208203001489663864e-01
2.998593806799772388e+00 2.763766509307489017e+00 5.142631932214625223e-01
2.288572928499018833e+00 2.589201965587283549e+00 2.459195071135927835e-01
2.644399827288361760e+00 2.884055572058709771e+00 6.196405287029129738e-01
2.737887289184280704e+00 2.945308566598966671e+00 6.579768687975307007e-01
2.866949070770118624e+00 2.690841375185299089e+00 5.308145653482959636e-01
3.139292676585476283e+00 2.862152856250895994e+00 6.386145417997086682e-01
2.381913437542448442e+00 2.838502458316058519e+00 6.725870208936076677e-01
3.461673725371922750e+00 2.758639811613749160e+00 7.645143138705511321e-01
2.405148330551070579e+00 2.836442435889757085e+00 5.268898585284460534e-01
2.617648431760247973e+00 2.667871219642662606e+00 2.711166073977475666e-01
2.256380271456929876e+00 2.868956283562142939e+00 5.678860272126038389e-01
2.724892185428353653e+00 2.868951902678865018e+00 6.518693794007057729e-01
3.088409163095945598e+00 2.766021163661540605e+00 4.718715842078707867e-01
2.926751950839481253e+00 2.694637841581076554e+00 4.740642506963709812e-01
2.270877121536521326e+00 2.900968823106439665e+00 4.534905699782597610e-01
2.519270080730224848e+00 2.914716384558088347e+00 6.031693290102114746e-01
2.582106454338381152e+00 2.716916127924621449e+00 3.998671924712557391e-01
2.116222018509088976e+00 2.636071581054367563e+00 2.602123177424241485e-01
2.753932845650335359e+00 2.680446557319096090e+00 3.822655557428614737e-01
2.566625981521908351e+00 2.586144927244896863e+00 2.300201686316363237e-01
2.384487131839618357e+00 2.831617754024268407e+00 6.168591392635983661e-01
3.175399364108103750e+00 2.821991571260221487e+00 8.671278587643891367e-01
2.800617896181867295e+00 2.687809278540776781e+00 3.150632112364412096e-01
2.901147182650820611e+00 2.797626525948646581e+00 6.253304928870719870e-01
2.131272188411676538e+00 2.728376073190834195e+00 3.113813325229901618e-01
3.015357070125083805e+00 2.773865514591809855e+00 7.859734955056411065e-01
2.821955523223770079e+00 2.719477655544275230e+00 4.949750188130529471e-01
2.871298534743197184e+00 2.737522613994383569e+00 3.947740147136598043e-01
3.002874546155461122e+00 2.740759399533308827e+00 5.004003371844324422e-01
2.776453145218098495e+00 2.549636739201341040e+00 3.639408305948336753e-01
2.212743444317653907e+00 2.743029745215571413e+00 3.347712062013962764e-01
2.725913080387319720e+00 2.647730340826403683e+00 4.393342863421763056e-01
3.201207617697764185e+00 2.781276873914256598e+00 5.239345823663569268e-01
2.710770438746713307e+00 2.788341138473577452e+00 4.222231405984498420e-01
3.363576505985327980e+00 2.545315387511275063e+00 4.333566534767717138e-01
2.955241629519014257e+00 2.624002965947171084e+00 5.629215775441841485e-01
2.315751077173922479e+00 2.808953348040146292e+00 4.343617866940042149e-01
2.568438676323035352e+00 2.793179318532939881e+00 4.104690032559900059e-01
2.959691771099616009e+00 2.703702198795480793e+00 4.880275901083347967e-01
3.399723141884064770e+00 2.653618804846733514e+00 7.569977195631998335e-01
3.147263931066325959e+00 2.762811123251284862e+00 6.181474566010582983e-01
3.413268616398813737e+00 2.904381982395050521e+00 8.588215431696403224e-01
3.226152628562671154e+00 2.737576220696514184e+00 4.369482169106733704e-01
2.654365064872199920e+00 2.727738049539021326e+00 3.370039983022517505e-01
2.471680476862671227e+00 2.568515959318240505e+00 3.329690406216738729e-01
2.807050452450366329e+00 2.579791758926845979e+00 4.543096348674424134e-01
2.622473907783466451e+00 2.753513335874284707e+00 4.862886577086247830e-01
2.744694211023724684e+00 2.591371433451203465e+00 2.795316436735698074e-01
