Mphi g si norm
2.218929084096887383e+00 8.040466603254581290e-03 2.434608985158338790e+00 9.858028049263012349e+00
2.078816785870944095e+00 7.474037512949815217e-04 2.500093310291586768e+00 1.578345976150700558e+01
2.307250033584367976e+00 8.306948724356689739e-01 2.573945471524793582e+00 1.853047894295054832e+01
2.110556018325883798e+00 3.359244296806175611e-04 2.484982749936877067e+00 1.969463849501153874e+01
1.910991295621671249e+00 4.463753243918434596e-04 2.540700533182159049e+00 1.154204556423214179e+01
2.132430941274725100e+00 2.559694378810297155e-01 2.437271349162121847e+00 2.120442663157506402e+00
1.825775708065843661e+00 1.523925079099880755e-04 2.524856767311542960e+00 1.614423905173226359e+01
1.775550541072629329e+00 2.196108985335582520e-01 2.657885013590204348e+00 1.796304705835180116e+01
2.027194097196418188e+00 1.801046921439720949e-01 2.579538132866385780e+00 1.570195496817586545e+01
1.836812060325326623e+00 2.523759345459655745e-01 2.485403058562824175e+00 1.705973124190538215e+01
2.014707691592039662e+00 1.835185136734922458e-03 2.458124908832974853e+00 1.780158873005226638e+01
1.822249008206217713e+00 1.344818036231288868e-04 2.566200281091925106e+00 8.391377375979928388e+00
2.005117153019023046e+00 4.520462503294060339e-03 2.543833673110472482e+00 1.510185150685609301e+01
2.000255203228129997e+00 2.267779845224574561e-04 2.537055469111267225e+00 1.889215712876348263e+01
2.213688401858893151e+00 3.676886152739775124e-04 2.460118031268678340e+00 1.011697420123900670e+01
2.190747105490676638e+00 5.269503141581380768e-04 2.440548585187030994e+00 9.717085459537512904e+00
2.282554186095262505e+00 1.083828285527196379e-02 2.482187524462521111e+00 5.750233550117297199e+00
2.246079569212935390e+00 3.677490792265001307e-01 2.532052444606302188e+00 1.273569354165733714e+01
1.939708291797841877e+00 3.178895444299245088e-01 2.511702746358087435e+00 1.170023501526038956e+01
2.095442437213675291e+00 2.526605825371267011e-04 2.473657892877802578e+00 1.440283654966434845e+01
2.282768111962674151e+00 6.003408299729141168e-02 2.412355859108910039e+00 1.353027913132051374e+01
2.124657569034280158e+00 6.115785188595876942e-01 2.507299753995908986e+00 6.654142745377789048e+00
2.192305004135856272e+00 4.865797944268026587e-01 2.466010157183165852e+00 1.220883806231635127e+01
2.417702435234254654e+00 6.881645060426507150e-03 2.432150130494180384e+00 1.330302403969213998e+01
2.366368590545931294e+00 1.503591234202453220e-01 2.440090820295128804e+00 3.187682547834054692e+00
1.992296720558640821e+00 7.511496544039077128e-02 2.627772531746682017e+00 6.587134542147524918e+00
2.224736173745620160e+00 7.747401650350993658e-03 2.484674419078825025e+00 1.520135789063883713e+01
