Mphi g si norm mntot
5.915376682009345188e+00 3.238249522105579592e-02 2.386423014088047800e+00 9.335056302332988665e+00 7.421739656784975825e-02
4.201570088973139150e+01 5.680561987513167432e-01 2.166256463189005999e+00 1.561912676533704669e+01 1.235783107522883950e-01
5.322941319523253334e-01 2.391156561847260567e-02 3.198911188955074092e+00 1.064983094705684685e+01 8.625508655259814250e-02
6.619216316343040418e+00 4.684750612492404043e-02 2.324979708665842359e+00 8.996845831195805943e+00 8.570872249922506514e-02
5.724959024026246013e-01 7.371832992784873445e-03 2.693772887384636050e+00 6.493887938717032959e+00 7.673177466738069497e-02
2.859485545932295980e-01 2.263529172935842965e-02 3.090839394780287464e+00 1.697842682325668306e+01 6.323898113183162861e-02
7.071388987298897755e-01 3.017980474511112662e-02 3.112598364687655383e+00 1.681597846215453274e+01 1.113193746079071539e-01
6.122186612139518536e-01 3.243282118983665391e-02 3.117683153787115025e+00 1.956464929763434313e+01 1.008347322602672347e-01
6.366057975088225129e-01 9.864788903092077885e-03 2.773654714117212983e+00 7.649332489833738258e+00 8.297205308073943297e-02
7.505889584116343105e-01 1.870728067767390632e-02 2.849722335078697988e+00 9.644067024341573813e+00 1.030246182711717640e-01
7.263664411197784387e-01 3.021356657751269117e-02 2.974040030700637161e+00 1.180473607567254568e+01 1.426134607619550798e-01
6.131095543073031839e-01 1.525591273062430406e-02 2.644873282281622995e+00 9.890756807750600288e+00 8.707352810764636131e-02
2.067718612276610579e-01 1.791063412035396110e-02 3.034671520018879853e+00 1.443825439063990856e+01 6.152545577494314410e-02
6.088517056076780953e-01 2.536444227864729714e-02 3.068391711369864439e+00 1.219709190454936198e+01 9.272015450924354918e-02
4.676857340448400402e-01 2.382271988973642604e-02 2.967009053084533221e+00 1.280014392419494129e+01 8.001634890727585270e-02
1.949277354037342036e-01 1.824051363333166129e-02 2.609624150980026869e+00 1.046418779380656261e+01 1.143175229175211471e-01
5.639015607613470316e+00 5.835775057446094399e-02 2.116308154249128659e+00 1.506161846354040712e+01 6.780191075021775593e-02
2.938037702974982679e-01 1.651268566588513440e-02 2.882656183057572541e+00 1.024123911173284895e+01 6.395859863230363151e-02
6.377627252058418739e-01 2.200524942625382840e-02 2.928857269680052333e+00 8.759618907646299135e+00 1.006254371237052525e-01
4.799933256565714146e+01 3.662196633924692524e-01 2.350664162150675640e+00 8.015932509209346080e+00 6.601635562734178841e-02
5.947528673320559456e+00 5.601843592076611450e-02 2.208306517276099168e+00 1.099546316797080259e+01 7.570465896047898213e-02
6.216583431593426745e+00 7.707674398630211254e-02 2.030540922428471617e+00 1.589157272443810065e+01 6.230375232530466212e-02
5.640199542073753847e-01 1.854997068493935072e-02 3.035685009942881152e+00 7.924865363355062975e+00 7.920800204728260796e-02
4.504704350238884492e-01 1.910090990454909807e-02 2.780181001874284075e+00 1.002497047631827876e+01 8.169012725287248811e-02
6.447596081647998245e-01 2.110340622995793627e-02 3.045574745543164763e+00 9.461174437954699812e+00 9.111160506212456767e-02
5.627648693536555058e+00 7.407220593843844014e-02 2.110714595729088927e+00 1.959621338523488632e+01 6.423043975232183012e-02
8.506111829540862201e-01 1.059543775008118562e-02 2.707018573697976382e+00 7.681846043603496099e+00 1.128915053390031897e-01
7.142964948235794864e-01 1.729402243398414987e-02 2.720976956684779680e+00 1.068476244367714223e+01 9.939448078606331893e-02
8.335478372837228089e-02 1.672411029525958104e-02 2.604571003403340690e+00 1.126634096873376123e+01 1.439929147387861430e-01
7.869525427070659163e+00 1.018763018223408680e-03 2.421876111392280428e+00 7.839502883050156079e+00 7.102655599952034660e-02
4.713846095710007567e-01 2.825667087107383568e-02 3.185859437426706187e+00 1.565046966812786700e+01 7.794562094876948677e-02
5.718117978758991971e-01 1.072938154990830343e-03 2.575632562551471771e+00 7.360525369811895757e+00 1.153471260027405798e-01
5.953265210443829947e-01 1.828799595422515856e-02 2.797495893486637630e+00 1.130673919050109788e+01 8.771197708333719478e-02
6.221301244305282863e-01 2.720276198455125194e-02 2.947618676136768201e+00 1.173757224708525904e+01 1.293075701420778600e-01
6.386959897086901350e+01 7.036653509645461879e-01 2.213236810277312117e+00 1.256727720030082907e+01 1.339735522925367128e-01
4.626122015734535076e-02 1.732163074373585174e-02 2.815512314206293443e+00 8.887310245922970253e+00 1.401923069037273040e-01
2.558284654494518762e+01 1.226074562765340145e-03 2.521764292077190550e+00 7.154908661785444934e+00 1.426531709650528112e-01
6.636659900085752462e+00 8.558615928948150320e-02 2.205245849692320625e+00 1.392704920980710881e+01 6.596071104942154151e-02
2.169649007315657963e-01 2.345433734883065058e-02 3.222318322430262061e+00 1.779114170051406063e+01 6.202838305191238355e-02
6.134258259157149284e-01 2.384860077099346456e-02 2.935384804550154936e+00 1.301753933465241886e+01 8.902592582503368601e-02
5.628356081337041461e-01 1.039206895853849420e-03 2.540295684920259589e+00 7.921342250505208682e+00 9.741410641205466847e-02
6.419001964128581150e-01 2.781617274766130105e-02 3.101549333098834182e+00 1.518364512437804770e+01 9.566969581038409220e-02
4.909278684114611740e-02 1.477625110689403769e-02 2.979440006162258570e+00 1.599474564064480653e+01 5.959171851632748956e-02
6.143163717986541705e-01 2.611782928825150812e-02 2.935475349066230422e+00 1.281182932855984191e+01 8.947205468591973299e-02
9.148839975190757867e-01 9.167307119144618840e-04 2.781348192124341701e+00 6.563937595752639353e+00 1.158354603111065861e-01
6.850674926239641138e+01 6.105098085514988095e-03 2.466075632897883896e+00 7.502884919547451403e+00 9.941868278230156508e-02
7.494393833162052987e-01 2.104757484883649707e-02 2.905491786864536241e+00 1.024916223898406997e+01 1.061723190000198325e-01
5.059490299080904308e+00 1.260104934895540279e-03 2.490964914730309232e+00 7.690215675480168933e+00 9.155079943060834280e-02
2.501890271329767490e-01 1.750697358354381603e-02 3.118211714900462894e+00 1.147699699107354832e+01 6.243487910114705469e-02
6.540441119943368742e-01 1.647359924352149313e-02 2.624773997227120681e+00 7.840540275418319993e+00 1.255899535555700663e-01
6.679399516638530265e+00 9.598097828410726007e-02 2.070866252675483299e+00 1.714918816227334020e+01 6.400936282173924630e-02
6.160005457828169328e-01 2.170412304890054558e-02 3.069522515075284730e+00 8.126388079774635287e+00 8.907498173130175279e-02
4.974477174492296094e-01 1.943717041718497074e-02 2.864550784279144224e+00 9.584266463813458259e+00 7.876965543593711372e-02
5.741004848383662873e-01 3.237977191366085694e-02 3.108904861350599180e+00 1.409197825677349059e+01 1.158970481859110946e-01
6.627011858635375452e-01 2.213720816994244403e-02 2.874336945211307004e+00 1.031840053514549638e+01 9.964443544696996446e-02
6.133460409737677921e+00 8.548000494892987744e-02 2.081134451101448235e+00 1.935208462460959566e+01 6.130361329501362450e-02
7.005507482060264746e-01 8.053595446544225406e-03 2.679757810740662105e+00 7.174482373119671408e+00 9.309677397643545405e-02
5.309794336913243873e-01 3.399979225531037791e-02 2.982638047870248776e+00 1.992136235237052944e+01 1.409836778845878213e-01
5.742812779157553393e-01 2.278202527519000015e-02 2.936696448328173670e+00 1.141748435502817571e+01 9.396662961199434005e-02
2.083018425470841706e-01 2.261154186627608448e-02 2.837816164330079882e+00 1.057295564293901080e+01 1.339315190504196673e-01
2.566547898363004521e+01 3.190408204820756599e-01 2.182285564119594401e+00 1.292268949527687205e+01 1.007745662946543108e-01
3.799784516529171041e-01 1.579361252961955855e-02 2.711241521353038308e+00 8.280639860617384329e+00 7.591630969586134203e-02
8.597868590578945369e-01 1.854459996476171338e-02 2.758127180797738109e+00 9.020515185324279983e+00 1.254570340085336966e-01
6.394790608866961490e-01 1.678913395630789868e-02 2.815232508195600669e+00 8.668202308988380622e+00 8.980453167898223843e-02
5.754994146396904403e-02 2.234549907316535355e-02 2.962905285623746110e+00 1.151951864333671338e+01 1.325821365001706997e-01
5.418788086231401735e+00 7.848814283245452881e-04 2.478886613546176232e+00 8.387490206281785987e+00 1.136622820719077609e-01
9.525909971074145721e-01 2.288486292202699648e-04 2.530327594029061711e+00 7.109560663764768584e+00 1.248920711893566904e-01
3.032143215049075136e-01 1.222376452642259977e-02 2.758322533798884368e+00 8.969797357303921359e+00 6.381181282349554507e-02
6.280587830263866245e+00 8.175872639279382903e-02 2.235442336328717250e+00 1.712652931610569951e+01 8.827500992854749040e-02
7.184061938031318562e+01 7.592900053646538527e-01 2.206670086261772745e+00 1.438801048734315557e+01 1.442376486041459516e-01
4.507338875139197537e-02 1.893958067108953910e-02 2.768205105398385157e+00 1.179092789040301881e+01 8.918756740908320713e-02
6.347977313836689284e+00 9.199049734118290578e-02 2.079629259301338795e+00 1.884527837958077612e+01 6.099646468006182654e-02
8.722726740361784747e-01 1.912134276333692443e-02 2.713278365231280631e+00 1.074995303241082389e+01 1.235597169349089974e-01
6.130918220058423351e-01 1.621042184843198355e-02 2.858926910354059103e+00 8.130186802047571604e+00 8.608814737532737016e-02
2.592801466572675628e-01 2.639514220197341360e-02 2.849653448595399929e+00 1.176815867918154801e+01 1.329012226296723553e-01
4.234466376410979394e-02 2.623152738955947944e-02 2.979322917115897695e+00 1.912184999165607380e+01 1.220335269660733218e-01
6.052435473608805960e-01 2.136282886038812126e-04 2.615171748132368190e+00 7.154953881397991822e+00 8.075212688481575585e-02
8.256329323285857003e-01 2.055741603558215724e-02 2.804356873962229990e+00 1.022768702824014220e+01 1.111376762171202015e-01
7.022543682865745929e+00 9.031039238627452947e-02 2.128598040618774778e+00 1.420288032666383238e+01 5.922120588902592131e-02
5.003227802755969567e-01 2.274132315806817739e-02 3.029709566820544708e+00 1.479620951904622927e+01 7.410209283626484345e-02
5.864903153047446693e+00 6.279939342581813966e-02 2.113186430680932926e+00 1.223602576614259618e+01 6.221456428615480816e-02
6.490932343847167552e+00 4.812978430013289954e-02 2.247137008269887826e+00 1.011723685114318450e+01 8.471453971891378110e-02
5.187712262427554011e-01 2.179689684371865013e-02 2.971133468141760048e+00 1.084684837589037620e+01 7.911786841252968494e-02
6.839120601924717491e-01 2.616955640482812248e-02 2.976009088814104864e+00 1.199948280919553589e+01 1.066051228852658711e-01
4.807153651818742435e-01 2.479315231591261437e-02 3.147350939445946683e+00 1.184044682475703425e+01 7.931346212972398280e-02
5.714745062444757107e-01 2.731304240047728593e-02 3.104671500717840704e+00 1.371706903769694996e+01 9.305609323250230158e-02
6.922242364487391164e+00 1.385913093521298680e-03 2.468357125864131252e+00 7.882907454098920574e+00 8.079687141418014085e-02
6.893542677330243285e-01 2.581876060613533599e-02 3.029897938857473161e+00 1.178113203263416153e+01 1.022221870642570640e-01
5.184489791652167057e-01 7.112888983771509070e-04 2.580085643091662106e+00 7.374733034675850618e+00 5.914212936673846760e-02
4.060320062014449172e-01 2.385059923180900959e-02 2.988567280296138939e+00 1.589365104081654323e+01 7.020847519702885786e-02
7.774756689997188275e+00 1.084277532211052886e-01 2.090722658724720073e+00 1.590238966670591836e+01 6.570119022236141360e-02
6.448284036010263343e-01 7.276832955186835449e-03 2.700913977905340158e+00 6.985354904471055448e+00 8.393465307784153673e-02
6.591074747920379195e+01 2.243169332432971286e-01 2.525405926655550637e+00 7.002897763590047120e+00 7.266568831722218513e-02
5.819182529016960759e-01 1.287888513505783196e-04 2.593626001171575268e+00 7.109343428245984420e+00 8.420233047427320983e-02
6.652816430715286167e+00 7.672033466786262832e-04 2.398005005338883056e+00 7.900911630103191641e+00 1.314683132987312097e-01
6.457515241726591526e+00 2.892365036435965223e-02 2.425475875650469959e+00 8.496048883773660521e+00 7.500277798817525654e-02
6.613558135651477210e-01 1.472625119537816145e-04 2.422924766771371363e+00 8.203334912525829026e+00 9.495379960583055778e-02
7.087607857897639807e-01 1.859405804892868067e-02 2.676787567878380791e+00 9.003283940001137964e+00 1.150886783643482736e-01
6.091246959774054837e-01 2.903993720996270525e-02 3.147710008563249673e+00 1.486534639152894322e+01 9.470129709483587899e-02
4.160385666524766407e-02 2.532265910313648630e-02 3.081364950219168897e+00 1.498375717509772898e+01 1.307802191306717265e-01
7.438622511574794594e+00 1.017877138219108746e-01 2.101363582403328323e+00 1.789450693690276495e+01 6.148970254473450081e-02
5.300184559021235975e-01 3.072883690608767954e-02 3.282909498765118173e+00 1.781594438911406542e+01 8.385547889525306331e-02
8.658935169436922763e+01 1.372240411071111498e-04 2.486508269425890205e+00 7.038577853618746438e+00 6.760192413597299055e-02
9.030751552934972448e-01 1.233408772387372451e-03 2.535443851981685981e+00 8.280911751382301844e+00 1.299209999645849489e-01
5.114706254282164188e-01 2.714320842156802902e-02 3.101316847505505070e+00 1.363531273278177380e+01 8.276874504721927484e-02
5.328160005983979097e+00 4.730220428878813277e-02 2.315807565579482308e+00 1.108142081024276315e+01 6.430799831974759462e-02
2.630647706227340898e-01 2.880197024871137754e-02 3.102187480388358676e+00 1.756881164930549133e+01 8.385956001241492985e-02
7.656820512409178159e-01 2.089439910561247810e-02 2.855219044425790109e+00 9.578345632934091469e+00 1.124077144223668834e-01
3.771201841550256978e-02 2.043620957528807791e-02 3.044748417248596795e+00 1.762438905057680216e+01 7.116308535973589477e-02
2.014681191886875389e-01 2.387067619319251099e-02 2.839980173485771253e+00 1.170127617793422381e+01 1.488160818770214167e-01
5.559292191087419344e-01 2.899657532256505466e-02 3.101140333386125825e+00 1.610283874780521884e+01 9.311850817179159745e-02
7.183611794251345550e+00 2.811895049541596539e-03 2.586761002566108303e+00 6.555307114514901556e+00 1.419058348963898597e-01
6.006707282049983387e-01 1.151787571888410362e-02 2.676952455247775475e+00 8.312609755765173247e+00 8.729056085353313621e-02
6.493892622089209032e-01 1.687719336749302426e-02 2.792861057138152248e+00 7.674979342273612559e+00 9.000346388985322466e-02
2.114611598350525645e-01 1.498496752650886263e-02 2.801257153263514876e+00 1.155310511093502512e+01 6.126168128200506352e-02
5.339849475207428947e-02 1.905325182096863704e-02 2.924820903885008150e+00 8.392610690338855761e+00 1.057293898090070489e-01
6.463226166221237357e+00 7.955574952771959918e-02 2.038408411015293797e+00 1.533474050765829233e+01 6.217065569281022414e-02
1.109490447594946860e-01 1.635848376426418671e-02 2.792086714662680436e+00 8.978758553532605546e+00 1.233916455755895009e-01
6.451293647010961640e-01 3.311867414336592402e-02 3.301225826724615953e+00 1.791639647508168665e+01 9.718913112832967827e-02
4.024107387399998292e-01 5.196919622374167758e-04 2.597140490077326724e+00 7.865421213542948209e+00 6.723353255611730361e-02
7.135093185776602454e+00 1.057843191562330143e-01 2.020521878943963401e+00 1.987732722489208115e+01 6.133476382060438353e-02
4.936458505356131066e-01 2.728153133167078928e-02 2.949098581962674714e+00 1.983439568020765975e+01 8.091078590092350142e-02
2.494015855599824305e-01 1.415491345220825682e-02 2.881854829955014630e+00 1.072196212374937119e+01 6.225201739513587518e-02
7.241205633160798349e+00 8.521625146383267346e-02 2.120750178231125549e+00 1.204603469936803251e+01 6.079974833083007235e-02
7.005898783341886205e-01 1.975965088354359953e-02 2.915387382596529964e+00 7.854067408661800975e+00 1.047746018306692228e-01
6.511479809902109395e+00 8.526554604543547244e-02 2.121851566520121413e+00 1.336674456233622621e+01 6.052826041439952204e-02
3.568804204713642292e-02 1.093732599092505677e-02 2.625912631417685716e+00 7.209126088843546221e+00 8.044923044106017107e-02
7.417891920470445211e-01 2.930820561878446154e-02 3.121320112060331997e+00 1.277933601405289288e+01 1.217151448531667846e-01
5.157341310431774739e-02 1.539331023960367924e-02 2.741023844693479816e+00 1.187145593687129086e+01 7.133686297854202607e-02
7.545290300657192972e+00 5.378418457227179816e-02 2.353096297235481860e+00 9.405311893403270673e+00 6.687856607976307155e-02
9.732682276289051915e-01 2.808851214574360679e-03 2.530572207086893677e+00 7.633415684133984414e+00 1.474113678148757656e-01
1.947122895845102564e-01 1.599869107017000414e-02 2.822362068793799583e+00 1.097492141841761182e+01 6.273175471380697255e-02
5.620166218738327224e-01 3.162354816130074492e-02 3.004475004233031488e+00 1.535953514743351711e+01 1.465724999178261712e-01
8.035768286668111549e-02 2.127398564003497167e-02 2.922264144929091145e+00 1.086806312554838883e+01 1.485939188571882563e-01
2.088444527597417832e-01 2.253582484356377036e-02 2.954353698111106041e+00 1.483852512090831333e+01 7.267523432215479418e-02
8.244979686842833777e-01 2.504085651952909271e-03 2.762669026625765412e+00 5.672463102223283649e+00 1.117803610888770671e-01
6.438956540259697547e+00 7.616652923272081155e-02 2.142430869362041967e+00 1.423298860534795196e+01 6.995927621287253984e-02
2.076594011722462108e-01 1.619771801436886358e-02 3.014781862258386624e+00 9.985350039539383715e+00 6.123714407441168545e-02
1.133325271192184014e-01 2.596917325887570377e-02 3.032596874623459282e+00 1.362309227683086377e+01 1.223354265613311176e-01
6.980304281481324757e+00 9.464687280089977006e-02 2.067043681590068793e+00 1.502470964685981158e+01 6.278836218275708758e-02
4.900490824319831545e-02 1.735116653954726917e-02 2.926380979611454158e+00 9.520440065977515687e+00 7.339041785504059334e-02
5.742812779157553393e-01 2.278202527519000015e-02 2.936696448328173670e+00 1.141748435502817571e+01 9.396662961199434005e-02
6.712164444928074403e+00 4.255550698490957046e-02 2.350117928399427125e+00 8.427290449884749179e+00 8.055266344877472229e-02
6.733097079150978104e-01 3.020537580179913015e-02 3.127035088391409090e+00 1.432972999128773672e+01 1.204122017053596838e-01
5.104199745763022822e-01 2.451748742793629569e-04 2.565628811836878409e+00 6.727603398942908264e+00 7.508367948500366262e-02
5.484802537598882921e-01 2.564744307477311719e-02 3.059953865952587115e+00 1.549084108179938646e+01 8.185678724762085468e-02
5.111295856313866626e-01 2.389711058835364277e-02 3.141187258067291488e+00 1.316801688364181899e+01 7.909771242046491346e-02
5.946166979248782569e-01 3.272559452216604325e-02 3.149009934338388383e+00 1.631631955758929209e+01 1.063816701253089136e-01
8.574081693799074921e-01 4.160379712346336939e-03 2.558194488460222793e+00 7.518333192420534772e+00 1.199343651883985340e-01
5.434938783636064086e-01 2.247753748661956985e-02 2.814273696748005982e+00 1.008593097411685591e+01 1.074092462059097058e-01
4.785083091981283676e-01 2.144138294167382414e-02 2.746076463639953502e+00 1.271758647050601887e+01 1.032208290601359935e-01
6.082778104654696927e-01 2.460239437810797514e-02 2.950515322147168717e+00 1.276459879554757926e+01 9.330937479694824399e-02
5.621969695837376185e-02 1.829194983452594667e-02 2.899912527170553922e+00 1.027911517457642177e+01 9.839823407253994736e-02
5.387562379540605795e-01 2.883547276653198113e-02 3.063987387488590564e+00 1.852796512710408550e+01 8.698236543022719314e-02
5.398947015351009071e+00 4.701068845775733390e-02 2.365700607049451509e+00 8.554353161947036099e+00 6.167017812559009993e-02
4.783157330783507910e-02 1.537359649959211746e-02 2.882586692809282702e+00 1.178369152929465358e+01 6.256855251970659670e-02
5.809420264183339455e+00 1.512453214135966529e-03 2.412199553924600615e+00 9.258424381685721016e+00 1.183527229132723402e-01
6.021765550724775817e-01 2.769193651779429041e-02 3.007739634349701152e+00 1.286566818157989189e+01 1.164131203800522207e-01
4.978487596268600934e-01 2.460052330272599272e-02 3.074875457489067543e+00 1.464224240212065276e+01 7.767543297891713050e-02
7.051746455475618180e-01 6.346116085770857384e-04 2.560502575674542314e+00 6.980877400784665454e+00 9.676148132608215768e-02
5.968236144494001305e-01 2.074121907390995626e-03 2.673526551361927517e+00 6.682597040842222391e+00 8.762950203202703181e-02
9.849589149111342978e-01 1.349744149963866095e-02 2.559999544468348542e+00 8.557526477355891004e+00 1.442834101313384687e-01
9.279806467377701429e-01 8.162303326424005107e-03 2.635902851021405535e+00 7.141172198118340475e+00 1.162373599482679765e-01
2.729146027766249927e-01 3.378589129331195802e-04 2.531021141239806482e+00 7.078130597357974452e+00 7.539746580513900787e-02
7.094044655164730706e-01 4.042876726628319298e-04 2.627318209400838711e+00 7.085771812663144154e+00 9.849682926582775666e-02
3.898926707175171202e+01 4.773143627751000317e-01 2.153697689209215227e+00 1.662062738786510607e+01 1.368869126621280741e-01
6.098376090515800207e+00 4.245217343119035008e-02 2.298690398485301767e+00 1.237422832184280708e+01 6.101934448590157906e-02
8.457740978094425710e-01 1.269811658782533763e-02 2.725383989389722927e+00 7.090185990267071858e+00 1.176743677663557586e-01
1.083157839076119400e+00 1.063552057637900608e-04 2.568138380380905250e+00 8.106633029052606076e+00 1.427451436730583501e-01
7.582684852043052315e-01 1.418475652228031597e-02 2.767282152585185617e+00 7.406191053436044669e+00 1.036244178821718043e-01
6.829093945683858635e+01 8.525080966534021032e-01 2.217316994473384817e+00 1.319833247475186866e+01 8.313473585696450063e-02
4.660745451273247408e-02 2.295748977249165851e-02 3.015285597685652963e+00 1.220356622931659629e+01 1.111211545842515080e-01
6.073993229873311250e+00 3.843214860451911463e-02 2.322757660501135746e+00 8.335216878933511708e+00 1.215154582894649449e-01
3.502467021334355196e-02 1.183042163426659653e-02 2.608312222033916328e+00 8.843323096160840890e+00 8.896810808561159134e-02
6.772855790749984228e-01 2.735129787009087446e-02 3.024150591298543134e+00 1.369000967255744783e+01 1.082174899402371798e-01
5.124794345727382572e-01 2.300490799744632844e-02 3.094315286740956239e+00 1.041719798701879007e+01 7.558302494453487952e-02
6.398634441106680892e-01 1.935921453556694108e-02 2.870631768483182800e+00 8.802981032888787638e+00 1.008880545230280701e-01
6.430432493707838315e-01 1.123047650581340297e-02 2.736879787192366464e+00 7.319253993555754789e+00 8.589251621673424375e-02
6.719156763460139015e-01 2.168825679641605414e-02 2.925808015841850462e+00 1.073050008852472459e+01 9.799304977807229977e-02
7.386347880221022510e-01 1.210868677099886763e-02 2.731838123501087345e+00 7.846082144700256222e+00 1.027513251090071272e-01
6.620780509253008539e+00 2.354250437801023305e-02 2.435857943234095657e+00 8.099840163444298469e+00 7.996776691048863850e-02
3.802850404362120851e-01 1.559529713021542974e-02 2.815745883035005726e+00 8.818399377807189410e+00 6.901512839585452475e-02
3.555320693797371945e+01 4.058741961719548041e-01 2.105811541342898607e+00 1.449965099982466477e+01 1.447351452646045700e-01
2.360108929140894984e-01 1.683732755379251447e-02 2.866030584537954340e+00 1.153740555067934537e+01 6.249850481701357124e-02
7.702785871338856394e-01 3.417697065612856910e-02 3.025544470450622025e+00 1.728567897245946128e+01 1.447653087479580936e-01
6.080627469612610581e-01 2.327889525456428368e-02 2.819896284495814864e+00 1.228495229697286462e+01 1.041677368526546521e-01
6.447827779562185224e-01 2.250264467384530120e-02 2.916916884786606268e+00 1.179800900038257616e+01 9.315110093638093169e-02
1.145951076726873519e-01 1.993483721315625345e-02 2.887563225842253445e+00 1.002451262828302703e+01 1.159824746176479349e-01
5.554299407505369768e-01 2.716677210453906019e-02 2.957331410606502509e+00 1.333758412267153837e+01 1.090976107180790106e-01
3.198559806046654685e-01 2.490066641592668731e-02 3.064030083150474759e+00 1.521417384326310973e+01 6.864847454178617248e-02
5.122011962754533521e-01 3.070425672958929791e-02 3.146910470047738606e+00 1.317253779001699421e+01 1.181090350603789391e-01
3.018831470956420127e-01 2.539048291330920498e-02 2.921240807390882210e+00 1.540271846836571967e+01 8.128471577295703909e-02
5.376060012326908666e-01 3.095413562285982342e-02 3.227308258069110813e+00 1.751334402643226440e+01 9.081541748638116696e-02
2.287201066890001688e-01 2.290773195540395449e-02 2.833872835366609166e+00 1.064282631667425250e+01 1.307380293041578434e-01
5.683331433584897230e-01 3.187531934027144215e-02 3.303020839603619141e+00 1.717787489309994697e+01 8.689338721906464391e-02
4.234466376410979394e-02 2.623152738955947944e-02 2.979322917115897695e+00 1.912184999165607380e+01 1.220335269660733218e-01
4.361361860462110301e-02 1.880421114861994397e-02 2.917406397532807283e+00 1.323964183119376870e+01 7.592380666422386681e-02
6.837403161085896519e-01 2.205078507095786094e-02 2.800555740971391039e+00 1.067119198757086096e+01 1.022786138520385690e-01
6.544414042163074763e-01 9.111469143124429704e-04 2.528254679704774244e+00 6.645599934771291295e+00 8.977032853364162734e-02
6.723265785879405598e+00 3.427489183551005875e-02 2.378157956412072060e+00 7.882139408380223422e+00 7.012271436621672627e-02
5.597657491748412539e+00 7.788781669691650922e-02 2.000198527461819253e+00 1.768651140331254723e+01 6.157653497300996648e-02
6.834236662962788200e-01 2.612900980585783350e-02 2.994092294947194866e+00 1.260051790044445674e+01 1.028161541218300112e-01
6.021325766882315911e+00 7.005472483375954629e-02 2.181228787121467949e+00 1.478770784817999129e+01 6.041682106417362724e-02
6.510330332342041393e-01 2.195539781334907015e-02 3.022664036988172764e+00 1.080590794059007642e+01 9.381475219183119107e-02
6.998157883258164791e-01 3.382197822709826635e-02 3.288406460693511946e+00 1.298697294605727848e+01 1.290709044547628803e-01
6.555201547551286012e+01 8.135114943287140576e-01 2.040039157744081511e+00 1.748800471020356539e+01 1.271855377631301298e-01
4.308517129628507192e+00 1.405044933047575745e-02 2.490411154781519087e+00 7.486410009411733846e+00 9.146571424404986717e-02
6.117526854773942091e+00 3.338855088154021183e-02 2.234161287019521769e+00 9.978259251829140197e+00 1.399519618673000787e-01
4.747119320453718205e-01 2.228340033223726036e-02 2.768420144861448939e+00 1.096902610283170532e+01 1.047432505826285942e-01
6.125929836053296107e+00 9.102685124044714027e-02 2.063568398850672558e+00 1.963104304940016220e+01 6.189203953091500232e-02
6.703776836198955813e-01 2.905080480091938588e-02 3.113742862971474068e+00 1.335664462470042402e+01 1.115601856604462316e-01
5.576199600948186230e-01 2.079879105134436676e-02 2.923655196784847199e+00 9.933045687497804366e+00 8.304581949437372934e-02
1.182909806530507979e-01 2.609121750618960747e-02 2.968467085278559736e+00 1.291238474565881411e+01 1.483436499446859624e-01
7.495952276888036003e-01 2.078530218493077064e-02 2.816138125615292864e+00 8.397243892059019998e+00 1.432155138959240737e-01
6.820113189528326236e-01 2.392723132057185745e-02 2.928332655730116585e+00 1.091876197698704232e+01 9.632706032028991172e-02
7.171694722443245906e-01 3.398319957961420251e-02 2.899185352024028273e+00 1.981923350644017034e+01 1.321863424101880069e-01
5.053683430902292661e-01 2.989350521764880253e-02 3.028128000319293633e+00 1.474993237151772618e+01 9.876114573331068458e-02
7.308520749639559888e-01 1.399094249108250379e-02 2.766282414153215186e+00 8.283704131112179070e+00 1.010048627763500684e-01
7.870414376681909019e-01 1.492157857414065127e-02 2.637855634662894744e+00 7.876319109486300540e+00 1.161880172346987233e-01
6.125901870464286469e-01 2.149240713717131407e-02 2.678831899514011461e+00 9.020179766462385729e+00 1.330729514368097499e-01
7.952084003315365024e-01 3.916547478698773586e-03 2.659919074841833098e+00 8.042521097890205084e+00 1.010938253529631431e-01
5.547594565272192524e-01 3.061403861620515254e-02 3.086577985985076822e+00 1.771712373463701695e+01 9.381220036916464167e-02
5.478714161465448740e+01 9.779836252613184622e-02 2.483291489905760763e+00 7.748762443187066751e+00 1.082368173679397472e-01
5.967726999917453590e+00 5.281981882497129022e-02 2.227968754384041183e+00 1.059728369737037568e+01 6.814523329913556304e-02
5.524488366736620693e-01 1.094595164593684111e-02 2.712054334352803409e+00 6.450508001904459832e+00 8.161472909303671419e-02
6.325847432436182416e-02 2.081651983036549025e-02 2.998262060438492416e+00 1.068451142081928751e+01 1.207125210861782899e-01
4.464884791411112275e-01 2.928519446763356779e-02 3.041493791493011578e+00 1.569650538573964837e+01 9.732822601780465044e-02
1.138324532680195622e+00 1.719830248109234213e-03 2.651179325663858943e+00 7.973058035483131967e+00 1.454325589444776246e-01
6.701383094427442177e-01 4.897872691902771351e-03 2.645787831963239078e+00 6.477651117782059487e+00 9.927420913346522713e-02
7.087607857897639807e-01 1.859405804892868067e-02 2.676787567878380791e+00 9.003283940001137964e+00 1.150886783643482736e-01
6.152550232432075994e+00 8.129566055816263292e-02 2.122195677928270907e+00 1.538333192527777982e+01 6.589232540626374646e-02
5.125269199415718457e-01 2.920486954088144169e-02 3.134891084835567110e+00 1.709293836775171727e+01 8.763983824620347196e-02
4.895025186666326911e-01 3.008221948685996586e-02 2.993172892405524088e+00 1.704046315209527407e+01 1.085387405723014786e-01
