weight logl Mphi g si norm mntot
5.750778569787628116e-113 -2.676532000650635155e+02 4.384178334142853350e-02 2.053578789247766448e-02 3.476311508581606535e+00 1.532043586023388038e+01 1.110631336552375947e-01
1.388708390830932484e-110 -2.621639059352407912e+02 4.920161008720638218e-01 3.527014761721906227e-03 2.707482262965514863e+00 1.833467307344037778e+01 2.430505594456093266e-01
7.564111534658160727e-110 -2.604663651390184214e+02 5.237478079901636274e-02 7.585961902498339349e-01 2.934004317583471355e+00 1.115813697814192373e+00 2.199479040521491457e-01
7.551994261822280223e-110 -2.604654683661451031e+02 1.305931034477950892e+00 8.285248589677347564e-01 2.524849079770184357e+00 2.697847987621951216e+00 8.630035314525050238e-02
7.539857305479977647e-110 -2.604645767783276256e+02 8.847556494878805466e-02 5.870576461302092763e-01 3.290144543814966127e+00 1.696723586236036141e+00 2.490141850193246520e-01
7.523332133717081043e-110 -2.604642708924571934e+02 7.513080432203295134e-02 8.988516832276053359e-01 2.531252240859676039e+00 6.737593612136926424e+00 2.116223440207532780e-01
7.505301613633238742e-110 -2.604641703825289483e+02 5.455236997154938594e-01 9.488860110388674940e-01 3.015189979255531227e+00 1.500170516217161598e+01 1.079993416365531977e-01
7.487993847844925273e-110 -2.604639791175926575e+02 1.446891246509628193e+00 8.559488162604781403e-01 2.432821631340640334e+00 3.099371762114800255e+00 1.312221979133715577e-01
7.470797283787533546e-110 -2.604637783102856474e+02 5.772416681304051167e-01 9.909365904671251224e-01 2.792782258288568187e+00 1.103447666719189080e+01 1.894680182646426569e-01
7.462051065501023565e-110 -2.604624497169834285e+02 1.816987340559172159e-01 9.374524194015368961e-01 2.573460214998550821e+00 1.491947865731629186e+01 1.747298040318119583e-01
7.448123549168429233e-110 -2.604618179070943143e+02 9.382109724188658628e-02 6.507994724773205064e-01 2.490484005289270275e+00 1.009865036316483433e+01 7.916509802962934383e-02
7.430110081409968139e-110 -2.604617393607436497e+02 3.422261676909668648e-02 6.200897234396446356e-01 3.107176553946895403e+00 9.204664368865643098e+00 1.387715278376728534e-01
7.417026012179798081e-110 -2.604610018653148700e+02 6.849044262391844329e-02 5.239269394368795130e-01 3.395904174671679598e+00 3.683784915454088260e+00 1.906475261222455031e-01
7.403117917557554626e-110 -2.604603787834839750e+02 1.673192232064510288e+00 8.900284641669649055e-01 3.088555949054610394e+00 9.665346210136078753e+00 9.357026210805510780e-02
7.385317572519847250e-110 -2.604602861177345972e+02 5.206423946411182363e-02 8.051655741998391402e-01 2.568936718813244369e+00 1.423781537273197095e+01 1.824466701463114959e-01
7.375792362240250938e-110 -2.604590766997631590e+02 1.773788210698565848e+00 8.653712706200779037e-01 2.515744142291929997e+00 1.041062682215542168e+01 1.122841822772411569e-01
7.363051854701991446e-110 -2.604583055341987574e+02 2.231494836233497980e-01 6.451008600136095561e-01 3.067974732708279806e+00 9.890732173002650285e+00 1.704656205698716342e-01
7.352327812943856324e-110 -2.604572630628387060e+02 2.832919907366774348e-01 5.880736664800709779e-01 3.303964412768948478e+00 8.877871833748642416e+00 1.363822884887176956e-01
7.342016079899771273e-110 -2.604561665599682101e+02 8.992554741304820132e-02 8.494410165838628402e-01 2.333882998745001824e+00 1.708526835603269944e+01 1.710104516855238677e-01
7.337248056592728625e-110 -2.604543161870108747e+02 9.732032976970658722e-02 3.406995808885257548e-01 2.442262209985021748e+00 2.415313526319130766e+00 6.829979240442579647e-02
7.325028745613788157e-110 -2.604534829559544278e+02 5.971514942668820075e-02 6.481895085947146917e-01 3.439138001057605365e+00 1.846920955017676036e+01 2.089957126224862849e-01
7.307768322105427676e-110 -2.604533420991085109e+02 7.045978339177527694e-01 8.711974362522869608e-01 2.106918020071419928e+00 1.689946229152047863e+01 8.185001172638121936e-02
7.293691435630601741e-110 -2.604527702475360798e+02 1.359006442358416722e+00 7.049035908511480653e-01 2.505296468432358203e+00 6.165766337556307874e+00 1.807737478352025029e-01
7.298041268845392773e-110 -2.604496740423517167e+02 7.488125623649188878e-02 5.905463001259811939e-01 2.385973362752063398e+00 5.447976467985270688e+00 2.404493839406103839e-01
7.359223367076183897e-110 -2.604388256287703598e+02 1.195201665081245146e+00 7.915967338523438590e-01 2.565683053461901064e+00 1.819890590998371138e+01 2.465322005221607382e-01
7.372989780589226050e-110 -2.604344567422178898e+02 6.807099291779870887e-02 3.254040544506620058e-01 2.932955774604265820e+00 3.863540909099378418e+00 1.299158686153624731e-01
7.390191581101541779e-110 -2.604296263761706882e+02 1.394697435072372593e-01 5.602972850770225888e-01 2.655581211828776489e+00 1.825518390797218160e+01 1.842035532929734432e-01
