Mphi g si norm
5.936153953505112213e+00 3.344620671518606751e-03 2.560378951835392769e+00 6.853413521947274489e+00
6.339870653759682284e+00 6.841758714208533154e-02 2.319361617152210453e+00 7.646627922806093380e+00
6.404672640613527257e+00 1.588282082050480881e-03 2.381746484663312735e+00 7.703916502650271170e+00
6.839206318076261892e-01 2.549620787031925059e-02 2.836657438475841175e+00 8.946052922114112960e+00
3.993127625651159140e-02 1.814878934247842607e-02 2.791330541598494808e+00 9.226099391212351009e+00
6.366299660837809071e+00 3.718502604788083421e-02 2.375756353901072870e+00 8.486080574478908289e+00
5.979026651734853814e+00 6.288083636046237768e-02 2.319501918541267749e+00 8.298166424852869483e+00
6.085514448131748466e+00 1.860940019340434279e-02 2.477034644861120238e+00 6.566706624720547225e+00
6.213146115863951380e+00 6.411649235059954655e-02 2.248129863940339312e+00 8.739470164636912841e+00
3.478363325153562002e-02 2.412931079584211894e-02 3.022485979211988472e+00 1.416090511010457575e+01
6.889506983638428173e-01 4.549842815942999746e-02 3.170483706884835939e+00 2.824938021007686118e+01
5.733401928049604912e+00 5.530436168821620951e-02 2.388159444555993716e+00 7.784660252698317962e+00
5.490253809616373992e+00 4.863072305287201302e-02 2.279256252330222221e+00 8.712802466522461486e+00
4.289889551782557220e+01 7.235273110537835395e-01 2.250792693704275482e+00 7.883236298048629465e+00
6.149786162799011358e+00 8.597247577760823434e-02 2.069666375616798781e+00 6.837282850232933917e+00
4.935305821076841681e+00 3.270401348991064383e-03 2.537781895025151169e+00 7.370482146730872763e+00
5.143153958306369289e-02 2.730966930590664199e-02 3.016762385389031298e+00 1.595152136745478444e+01
6.540246338700764106e+00 4.949763068280211425e-02 2.329024370058938587e+00 7.327776946438271821e+00
6.628875951553427015e+00 7.274444665460298720e-02 2.287545152980385410e+00 9.290628892306649789e+00
5.751742754533949176e-02 1.974111616281861228e-02 2.890921204532634015e+00 8.470315309252047342e+00
6.126708461890513213e+00 2.844990783452167656e-03 2.426383423474949286e+00 8.421910214286633334e+00
1.030412671173793759e-01 2.596430112955563224e-02 2.852691475876471205e+00 1.464385513068051736e+01
3.425675197604829947e+01 6.058840751331715513e-01 2.324830563136808692e+00 8.814459238368078431e+00
1.086239821556693741e+00 8.465727062783589022e-04 2.625838932217160249e+00 6.922724532886840088e+00
3.212377020167606068e-02 2.058407691153118363e-02 2.777819655965901635e+00 1.013317569890529590e+01
7.105856441412188029e-02 2.074773914620688456e-02 2.800692970226484668e+00 1.160846970863141969e+01
3.139078643466551299e-01 2.323393881182769793e-02 2.743833545106499017e+00 1.099626169227952488e+01
7.115884965579986898e-02 1.835182226622628088e-02 2.915679296466086257e+00 7.611822572919875185e+00
7.430785946191008629e-01 2.731914744562654110e-02 2.959653627243818530e+00 8.672185261764315811e+00
6.356221684851107945e+00 7.901664325943419387e-02 2.200795069917085733e+00 8.202530588679220358e+00
6.301541039379507936e-01 1.748142438819033986e-02 2.660823619694692610e+00 7.429473661798845718e+00
5.787189415449673469e+00 2.997426822695397133e-02 2.537251432715411870e+00 6.855081229505833207e+00
5.796336955466854235e+00 5.771998568775312671e-02 2.366367780788532382e+00 7.922019141846164736e+00
5.821966576201381471e+00 3.514001164551535522e-02 2.331830764537041301e+00 8.417337279802422856e+00
3.396677070515573965e-02 2.192399192680330802e-02 2.931265136752577938e+00 1.133694524606214848e+01
6.885077874096261208e-02 1.601763270707372289e-02 2.630655676098657914e+00 7.599455113498285286e+00
5.726233355468254516e+00 3.886258141420096540e-02 2.418872249317047363e+00 7.091282663340987114e+00
1.507129743185359594e+01 2.420686855854799757e-01 2.210493150076316304e+00 7.558056599317573010e+00
6.274731461323251658e+00 6.860510105781265910e-02 2.253984105890556755e+00 7.907876546194430034e+00
3.849805538046446179e-02 2.278665956909265919e-02 2.836961909404347004e+00 1.132948516839569209e+01
6.716550581975244683e-02 1.716989673480664655e-02 2.566495289349629338e+00 9.579285410700714820e+00
2.978849651856171343e-01 4.833248374395202724e-04 2.530810079028745108e+00 6.902796584395785473e+00
5.533938621758622389e+00 2.527380190690176401e-02 2.372634334727700800e+00 7.449590315995303413e+00
6.324807145410357379e+00 5.918032876340703630e-02 2.320657927278837462e+00 8.329754050702087298e+00
5.737948752531121244e+00 2.434425177108551219e-02 2.374210179523029041e+00 6.974241792646080462e+00
7.491300264543794274e-01 2.024172214916531223e-02 2.738438210485833135e+00 8.255115595219276514e+00
5.608308744495473519e+01 9.118717470276598291e-01 2.164267621620913573e+00 7.363130058330145999e+00
6.755003932166807334e-02 2.020178306949969513e-02 2.846586193379692098e+00 9.122390575534645052e+00
6.333810024027721752e+00 5.930397561943663576e-02 2.258913241956492346e+00 1.028765157153977761e+01
6.404474165196489821e+00 6.778606167370407332e-02 2.251981994146023514e+00 7.982242265572496720e+00
6.158518261663739501e+00 9.728705888111316424e-02 2.095086408462815797e+00 8.615335896621335365e+00
5.866651354468039870e+00 7.537500691659157481e-02 2.360509977989364572e+00 8.495799973703171304e+00
6.338006887358374364e+00 7.787045410797376055e-02 2.276993462054693662e+00 9.402209956360977117e+00
6.277767281179722048e+00 6.647380795576891821e-02 2.390165226336257831e+00 7.463664340836474231e+00
8.178762219388954757e-02 3.396186513404577528e-02 3.053465758298132826e+00 2.471973612660751130e+01
3.288159155138026080e+01 6.005352204986181830e-01 2.153959990991238360e+00 9.178205140785701488e+00
5.912371521962604071e+00 2.296882111296000631e-02 2.470684840969888274e+00 6.712702478852346388e+00
7.212593350814145987e-01 1.512325805072101820e-02 2.600582214889910038e+00 6.754116637942081169e+00
6.311429992176739390e+00 5.061241550096149538e-02 2.373605648836461857e+00 7.058154635193757187e+00
7.018810642765912711e+00 6.215517891417872941e-03 2.451616195788848707e+00 7.242692740155950659e+00
3.043310410563969393e-02 1.807481506247457514e-02 2.749638254098360157e+00 9.262929065762650183e+00
3.016161337365149020e+00 1.313493995783787590e-05 2.446735741629863625e+00 7.076989864854853707e+00
4.375425957036163660e-02 1.913439393939615069e-02 2.791381040618715392e+00 8.565608661509948263e+00
1.108615555042416156e+00 6.818366718347476305e-03 2.679484847675678072e+00 6.244826129730054021e+00
6.509274204971545963e+00 8.320635262765656293e-02 2.250292805113189409e+00 8.453711946135756605e+00
1.108667208717159375e-01 2.854660251358452291e-02 2.968391381298574050e+00 1.661939424512022612e+01
7.050932872428506970e-01 2.829905809060884528e-02 2.921423262331310333e+00 1.248012962699463202e+01
6.613566382660811094e+00 4.924843777459644856e-02 2.346233550297241788e+00 6.880506678765467399e+00
5.170104915192078820e+00 1.999750541255237990e-02 2.430703273521909846e+00 7.801170767379788096e+00
6.449599611140509614e-01 2.667424549504389744e-02 2.767854660853528603e+00 1.154807925183221506e+01
2.262319029014357441e-01 3.071676169841405096e-02 2.938250049636097927e+00 1.777107368682760935e+01
6.012262603456848709e+00 4.589572698503798648e-02 2.456170556758257462e+00 8.667660478974958949e+00
5.747389929491986821e-02 2.338587534776008503e-02 2.943138004678436115e+00 1.093778328500970787e+01
1.565029719910084083e+01 2.728269984406765380e-01 2.072679326688875445e+00 7.315101119803641971e+00
9.742159747212460197e-02 1.947296729569321025e-02 2.869852556804598720e+00 8.239401419006771476e+00
5.760475603781575415e+00 2.079871613730054081e-02 2.379070641802398356e+00 8.294916820929891799e+00
1.032297104368360863e+00 4.083943028802211953e-04 2.550218099023220830e+00 7.321842645330039367e+00
5.488836171850841605e-02 1.979939912914450983e-02 2.799796479452570708e+00 1.062373518320618260e+01
6.459448941764860841e+00 5.923709374856452742e-02 2.275479336883412973e+00 8.204170826436907760e+00
5.589188125223600423e+00 2.627338648287057959e-02 2.493297705820378241e+00 6.529679472315682354e+00
3.862094426677445114e+01 6.963735537149967625e-01 2.042413497960526847e+00 8.148953412389824180e+00
7.544601114926857699e-01 2.328885619149623915e-02 2.644035731900369779e+00 9.346465524642663780e+00
