Mphi g si norm
6.054180842917511463e-01 2.891578217522011371e-02 3.005895468419040206e+00 1.544869281517022408e+01
6.480838248317692951e-01 1.975898128862581260e-02 2.839075483891009721e+00 8.735207236891703531e+00
6.386707948434903193e-01 2.871130253251575476e-02 3.065709321336702153e+00 1.400256722352498606e+01
3.921651204860561180e+00 4.520934882457544103e-04 2.506640857852288740e+00 7.483371170991794941e+00
5.744057879224712115e-02 1.887049359711875929e-02 2.717185959750784807e+00 1.049339260460015133e+01
3.916265956744118704e+00 1.790855897010181288e-02 2.475043557863940258e+00 7.189152146294130574e+00
6.517771139759718224e-01 2.771913234815666718e-02 3.029830564779753210e+00 1.234178801732363873e+01
3.849015934851626852e+00 2.999376522474601209e-02 2.286829102428210803e+00 8.582836497371069129e+00
2.926799025398968723e+01 5.197570577926637903e-01 2.284039095851345458e+00 7.771324737512753877e+00
7.777150924380128727e-02 1.980634003921066810e-02 2.870481899186504648e+00 1.025974996429350128e+01
6.038451619094639122e-01 2.393399980570922250e-02 2.959157110284483583e+00 9.522992294370427047e+00
6.539379798576441249e-01 2.683862296652806192e-02 3.022095867674647884e+00 1.176517510156482516e+01
6.527743341535181543e-01 2.142921298807658539e-02 2.776842995012346549e+00 9.973177162059661427e+00
5.958098072998485595e-01 3.038918116428981214e-02 2.984522035306026666e+00 1.854293134617795857e+01
5.086990396736833731e+00 8.007221860310540819e-04 2.425453164328340350e+00 6.077654025424041428e+00
6.069749331419393990e-01 3.227693089997419468e-02 3.158869029866623102e+00 1.415206670714592008e+01
5.148903149328701190e+00 3.117471327584078397e-02 2.463204856413596211e+00 6.879664034205222656e+00
6.154961990429605123e+00 9.903190553976765065e-02 2.075034333466013514e+00 8.858036213905815970e+00
6.433964397435794069e-01 2.372734468364679633e-02 2.966285645694262563e+00 1.009205762810069729e+01
2.592848212294585153e+01 5.144365043184281339e-01 2.223378495796628940e+00 8.761558476441013710e+00
6.491819561852231857e+00 7.618424835900809711e-02 2.230587271049525810e+00 7.971753459373210227e+00
5.345270846518780650e-02 2.191792579503300947e-02 2.924135410619733477e+00 1.381777573480504451e+01
4.003316809839766677e+00 6.381509934961163014e-04 2.370400606630005402e+00 7.660260095861635143e+00
5.675509138774666867e-02 1.981944988271236094e-02 2.794889660005125620e+00 1.270675667855106639e+01
4.307136230661077647e+00 8.246591236857276144e-03 2.389120487841971840e+00 7.481176793296933525e+00
6.655116421664880599e-01 3.007347530643450159e-02 2.982347359224715611e+00 1.833913802867596132e+01
5.306302181361418624e-01 3.069779030340383241e-02 2.974373600979329346e+00 1.647752066061002552e+01
4.062266431090312047e+00 7.965587605775169278e-03 2.467537685848339990e+00 7.181171518787650143e+00
4.268781090589508054e+00 1.383166258652623317e-03 2.500276610723895843e+00 7.199040106383677085e+00
6.792294661301094827e-01 1.757345352696499871e-02 2.819695275344741958e+00 7.580474135490099741e+00
4.271646674890587470e+00 2.005835884209515932e-02 2.414394758567760757e+00 7.500341424647835709e+00
5.222545282617533507e-02 2.012813627780872180e-02 2.864328070793819236e+00 1.118674445259526706e+01
4.018697598611268518e+00 1.653213299429848529e-02 2.506927237022584354e+00 6.722969177122882556e+00
4.982465416537904090e+00 2.754446943854756830e-02 2.344557483360700800e+00 6.528636303777994421e+00
6.619080295836945460e-01 2.010981351870591224e-02 2.723696289378503721e+00 8.951395904611377574e+00
5.018601492685539345e-01 3.203056115059700615e-02 3.024609236292545411e+00 1.787512904861684504e+01
6.448137906379539097e-02 1.633743227272014403e-02 2.720356637327901339e+00 9.223881755536977423e+00
1.997518132333885177e+01 3.776861628681061345e-01 2.153450294562734069e+00 8.676248370558862888e+00
6.009774667122228520e-01 3.262066925633391040e-02 3.214722792268514873e+00 1.503068094678651789e+01
4.005167709663634668e+00 7.496127578189617710e-03 2.367416488794923168e+00 8.655860402496227124e+00
5.255391030909394301e-01 2.633608201113808722e-02 3.012105309138765730e+00 1.051858407627035774e+01
4.447713685449375731e+00 7.498836180771015388e-03 2.395182525286815522e+00 8.003300736078518440e+00
5.494620875717024511e-01 2.759430759404233116e-02 2.874167972152296358e+00 1.416363658999707731e+01
4.467303835078461738e+00 2.748631145267428633e-02 2.475527586649139966e+00 6.985160785195921207e+00
6.178323431015745326e-01 2.660773708289244227e-02 3.003744367521472558e+00 1.024406537827188401e+01
4.107806611063184038e-02 2.605069810342013417e-02 3.095028293579117573e+00 1.795600263402662122e+01
6.200329602224917414e-02 2.224671534719012064e-02 2.896024849963202641e+00 1.417048186152516998e+01
3.912038986387359696e+00 1.823863985439385044e-04 2.442870234089697057e+00 7.195044607678708459e+00
5.175191477345636448e-01 2.881616224065529364e-02 2.841056478877854730e+00 1.697622436798972245e+01
4.779809834622635378e+01 8.650363901995204996e-01 2.179895329274306182e+00 8.402353999057856626e+00
6.338133545654622836e-01 3.429046642599843653e-02 3.210044719733839536e+00 1.984999168678653803e+01
4.349695056180910058e+01 9.324047367798196095e-01 2.013445852715233908e+00 8.359731518921474702e+00
7.382671206510816875e-01 1.708510777513814333e-02 2.718165894017546158e+00 7.438892146552587015e+00
6.826422208273379422e-01 2.409165645245104834e-02 2.848219750411022932e+00 1.168360696275129307e+01
8.136453159874240670e-01 1.418617422575574154e-02 2.728700806515334421e+00 7.220607414844276484e+00
4.714852289410443120e+01 8.814130438223286568e-01 2.226219853432556572e+00 9.426776023191070664e+00
5.697776810742460896e+00 2.016790693693478950e-02 2.545595132961170570e+00 6.338447491584877191e+00
5.221377906227435695e-01 2.880739304328402625e-02 3.029583419962945001e+00 1.341760693904152468e+01
5.474080749649016253e-01 7.138078523341291701e-04 2.493657104757691201e+00 7.125452821666698355e+00
3.971504204329312948e+00 1.679140351493985149e-03 2.368446528798719086e+00 7.015993709110156296e+00
5.819868830836054663e-01 3.474843652206750094e-02 3.211473324663363549e+00 1.774474772085314811e+01
2.708453168546390089e+01 5.479765654943359321e-01 2.064346940321581503e+00 7.522560104669580028e+00
3.210514806884921801e-02 1.712483414662591824e-02 2.896308420394071437e+00 8.057071903215838660e+00
6.558232763909505048e-01 1.938706311198376900e-02 2.731571369102121061e+00 8.758476563872340748e+00
6.670856571531351698e-01 3.012276953101848675e-02 2.959221013401690747e+00 1.570166638409235382e+01
