Mphi g si norm
7.337950763470229010e-01 2.062877780495670638e-02 2.914295552966392755e+00 9.370483766386996649e+00
3.035942964376217926e-02 2.249353781617553782e-02 3.066098732510638136e+00 1.384742268929935527e+01
7.503434804483197773e-01 1.161981253314783510e-02 2.851011150478475198e+00 6.115707898861258762e+00
6.720072937944283620e-01 2.584067145655342262e-02 3.146304359263338846e+00 1.028936868021308548e+01
5.747078395110150062e-01 3.346426402522335863e-02 3.173430428337891573e+00 1.766193672499459311e+01
6.248809368817331844e-01 3.275166070593814316e-02 3.223939618363753201e+00 1.620139417915937230e+01
7.385948510772571973e-01 1.917246817184818306e-02 2.890715949045443267e+00 9.067637876666701402e+00
7.054578368509391018e-01 1.978621340381154711e-02 2.901661899631609476e+00 7.713236108153262549e+00
6.106804826906740979e-01 2.938829136880419246e-02 3.229287420340685610e+00 1.378322425416613761e+01
6.934649636533285921e+00 2.700139336892518060e-03 2.431402675931939150e+00 7.599403871768916297e+00
7.667969724643179941e-01 1.319337547705147669e-02 2.804545500504735056e+00 7.384932270682398325e+00
6.363199980897367158e-01 2.785158728365879147e-02 3.152151114418188627e+00 1.336533672593246891e+01
2.604029294712454923e-01 3.063603710084931986e-02 3.051681532135653185e+00 1.898699427605037471e+01
8.236801031024258701e-02 2.221891437664463148e-02 2.977235836170068595e+00 1.128962376758914488e+01
4.172831793929311639e-02 2.020468779887549596e-02 2.973737178723204533e+00 1.069432373458025864e+01
6.312788706819514317e-01 2.859057931513448933e-02 2.987550324293746229e+00 1.708721994272589484e+01
7.570362535944361593e-01 2.819356800896630016e-04 2.474277695948986278e+00 8.077139098374622961e+00
5.807299663888241259e-01 7.019159238944573621e-04 2.633582521917189112e+00 7.352932247943294364e+00
6.519207833730352730e-01 1.878965583714494944e-02 2.789469752389271306e+00 8.192584242725388322e+00
7.067395090343430164e-01 7.348693813444170421e-03 2.579631824404531315e+00 8.328842290829221895e+00
5.757678225242539582e-01 2.742871358570287202e-02 2.951998271293406084e+00 1.290273690553049413e+01
7.213606874022402415e-01 1.404283001839900027e-02 2.865301548771081563e+00 6.472910504526827147e+00
7.077522687817877634e-01 1.459027729188351608e-02 2.755841779140926651e+00 7.692772699900894295e+00
7.083921795166900903e-01 2.048144673723227213e-02 2.917630893176107243e+00 8.609518053602421617e+00
8.297085232590205583e-01 1.033063264427758719e-02 2.619158440624567596e+00 8.225102072922840790e+00
6.643715958241546149e-01 2.131372644930305121e-02 2.935327105636226452e+00 9.348946730175475395e+00
7.594228045837334573e-01 1.198690785367849745e-02 2.617378827825829646e+00 7.804393270550396444e+00
6.641747547990930478e-01 2.245945475938468036e-02 2.956647969747721483e+00 1.056666538825843382e+01
6.513976455517049846e-01 1.826311921025656343e-02 2.843565521512153804e+00 9.097987673962954602e+00
5.942433136006562977e-01 2.695465436448701152e-02 3.075321847588335267e+00 1.255808323450090214e+01
4.517943012378205503e-01 1.893877329323971626e-02 2.737134773896642503e+00 8.996532849932881604e+00
5.832496407984707476e-01 2.317276884241997043e-02 2.935205627658997063e+00 1.015041208778034232e+01
5.996925152404533055e-01 2.524483022174622143e-02 3.005170454410255321e+00 1.264389984958304147e+01
7.487774923978499642e-01 1.427151340879541201e-02 2.748440120480438509e+00 8.059044985606346856e+00
1.391252953276863602e-01 2.097099780586305501e-02 2.884554797045234320e+00 1.175429052917192330e+01
6.724375034122468398e-01 2.089793536252085651e-02 2.847706772138892006e+00 9.890269974413966381e+00
6.022439644129288366e-02 2.180967340023284157e-02 2.821327674789752216e+00 1.565524081188504191e+01
5.482477959767424469e-01 2.646262649685796400e-02 3.124870098569959787e+00 1.065098851584512474e+01
6.126860847932699139e-01 2.778494967756800146e-02 3.086317220400515815e+00 1.294646766201170962e+01
7.465212855470706454e-01 4.585968668272578388e-04 2.562676030042979836e+00 7.885178261239452091e+00
6.927840941984919620e-01 1.977724815855322685e-02 2.958733039094530781e+00 7.537879316206135272e+00
6.910497911567561324e+00 1.154010582926457557e-02 2.476102720549986369e+00 7.358641522874608931e+00
4.269920708767009643e+01 5.384845609654805854e-01 2.036712970636938458e+00 1.663430301240701681e+01
6.967495622324173521e-01 2.193244450813400942e-02 2.824626747514537239e+00 1.091634580976044511e+01
4.873808526433170418e-01 2.325132185418850653e-02 2.835542797500447687e+00 1.158545707107325207e+01
5.671229048807155948e-01 3.029945589932601241e-02 3.169087676937127895e+00 1.646373367586259207e+01
6.366091344152660092e-01 2.710981613158884584e-02 3.055757764928628273e+00 1.362676827177132211e+01
6.696033772425786790e-01 1.858967976233486322e-02 2.867368748429404590e+00 7.828080814811383625e+00
4.717323291214662317e-01 2.333603781259623380e-02 2.881205536939461354e+00 9.876356733199267879e+00
7.712616325959289476e-01 3.701054719520252903e-03 2.658317907397054203e+00 6.402790913309316601e+00
6.485559862678960119e-01 2.734405862341255516e-02 3.061263462593425633e+00 1.131778415673590921e+01
6.422002427373797451e-01 3.103979524460932088e-02 3.176427900550530481e+00 1.945589066873314010e+01
6.789546491643350112e-01 2.669880927371803478e-02 3.123229650918821321e+00 1.333299977517759238e+01
7.866980649889309118e-01 1.441451389082966047e-04 2.633392145692906361e+00 7.531075032573890660e+00
5.464725662719106536e-01 2.820607303346520794e-02 3.037634480758486522e+00 1.283637080916918016e+01
4.491500485470606918e+01 6.423906729218368250e-01 2.050268485178191824e+00 1.703214801231219866e+01
5.835592010772852056e-01 2.924683813752889175e-02 3.060891399594402262e+00 1.710057237291406906e+01
5.009812388036158914e-01 3.226927096104145049e-02 3.224797135030505579e+00 1.755122655678381705e+01
6.403026617037054224e-01 2.309409144795776178e-02 2.971709941756969897e+00 9.978200795891599029e+00
6.749225288172940873e-01 2.037801878592657157e-02 2.863561036474649768e+00 9.954560020604859005e+00
5.827812488510671907e-01 2.937727742987548962e-02 3.028596640394466633e+00 1.518634546654712025e+01
7.013217139519516419e-01 1.758885383634332250e-02 2.906310113227991820e+00 7.307765069973589434e+00
7.784145167974658441e-02 1.806835212438335017e-02 2.710678379888195266e+00 1.232111619375342038e+01
6.375085640774563744e-01 2.789923524610810751e-02 3.084009510158844947e+00 1.226142230912761377e+01
6.966392205324118958e-01 2.171453347647379906e-02 2.990859348031837506e+00 7.636906284444201276e+00
8.538704434594379666e-01 1.134792712918569410e-02 2.844417129057263072e+00 7.392999451038202885e+00
6.830066544988907529e-01 1.737537421109407176e-02 2.838235558002603742e+00 7.736271778849855174e+00
6.896370953243082802e-01 2.300068527080002465e-02 2.911947606279132739e+00 1.185449929393841018e+01
6.249552425871186534e-01 2.912534642773262697e-02 3.199737982268019643e+00 1.363148668948606890e+01
5.248078799018871088e+00 7.440384641495681635e-03 2.484250338283809256e+00 8.004075833166268694e+00
