Mphi g si norm
6.034325012884035333e-01 2.055276993389641010e-02 2.843378364865522201e+00 9.983502170955194543e+00
7.371204342425495826e-01 1.267664002326252849e-02 2.561677552778537148e+00 8.305162963196234926e+00
6.864271448161956002e-01 1.818328278669655365e-02 2.785595915363984432e+00 9.102305721553083373e+00
6.574986577173747015e-01 9.719729660841912311e-03 2.531271292965488584e+00 7.097932378403823961e+00
6.227805421238815642e-01 3.147997691947357346e-02 2.885961077095382965e+00 1.635060624829603171e+01
6.923119252726431805e-01 1.760436258645971946e-02 2.791409955590425263e+00 7.963720345360226105e+00
6.933900665747616543e-01 1.990975890569363776e-02 2.735068728097433954e+00 9.052232797639597095e+00
6.762490447271513050e-01 1.926132254384677056e-02 2.801495684154318155e+00 7.129969020042064898e+00
4.613696124391737929e-01 2.513061895740826071e-02 2.900407870943385369e+00 1.034485924035911353e+01
3.918663491595018034e+00 2.347232984192741678e-02 2.301622436781054049e+00 7.935276082515454021e+00
8.579179393386143770e-01 2.836685060952521924e-03 2.568544352410745191e+00 7.630338243192368530e+00
5.711987672004622540e-01 3.406911405630917017e-02 3.163643240755481312e+00 1.866775842820208453e+01
5.846235537749376876e-01 3.023642953661519195e-02 3.204919503963163052e+00 1.248116869215366265e+01
4.983846806804391960e+00 2.954820892539809438e-02 2.395601985332786121e+00 8.025146291734170489e+00
4.128363852726113947e+00 1.397812638092862415e-02 2.324255194916009071e+00 8.236343942574730903e+00
5.428946083946564194e+00 4.583469223860382052e-02 2.240572208999723536e+00 7.913074099773377945e+00
4.921729205481851777e-01 2.535674751341579838e-02 2.918658828131239336e+00 1.113861713979872547e+01
4.105991262999771685e+00 9.313289076350809992e-03 2.441817671308305293e+00 7.169520441157888335e+00
3.642446270555733945e-02 1.985399515726945716e-02 2.935514328363516334e+00 9.162057739064803030e+00
6.003437140633573199e-02 1.763041224684860908e-02 2.817322585058199991e+00 1.037345859765452971e+01
4.237264119351264569e+00 1.137175192886029709e-02 2.464840715138406413e+00 7.233427607616757626e+00
6.281381835356346421e+00 1.192110280764895579e-02 2.466809015537416272e+00 8.571994172722186889e+00
3.950788980997686828e+00 2.576216363277039970e-02 2.244594671525123708e+00 9.236693190221311411e+00
8.105214799755893207e-01 9.680117292373231763e-03 2.665878100379330373e+00 7.615495130133009383e+00
6.422880347090473840e-01 2.686628603313737443e-02 2.856040530532434119e+00 1.223562775566194460e+01
6.327608537573817804e-01 2.287401983637381286e-02 2.943219321799505739e+00 8.309637564603843174e+00
1.203980137322261529e-01 1.961841235630449459e-02 2.760121200463133917e+00 1.063261557196673124e+01
6.941378000420477257e-01 2.672757267419160684e-02 2.918796927529921259e+00 1.265624092876589302e+01
6.494837625087412913e-01 2.973289902337441712e-02 3.085823671806090296e+00 1.245797802157451351e+01
5.041932324572304225e+00 4.325597932897819187e-02 2.240904579261195906e+00 9.210694009427824014e+00
5.771576959411730545e-01 3.373306738857658610e-02 3.060583146557592560e+00 1.800224185043350289e+01
3.786218912117860214e+00 1.043109375490361857e-03 2.405076297464856960e+00 7.639859473930942890e+00
6.919360573183828134e-01 1.800195789980548605e-02 2.618522800898255731e+00 9.509280284938240513e+00
6.763790796512515746e-02 2.403796707473213404e-02 2.909952414472146476e+00 1.204621147369639544e+01
3.741292070494949690e-02 2.038493082506238549e-02 2.853145707936738162e+00 1.347097136766516101e+01
3.947228139036461414e+00 5.152323487997422305e-03 2.402504765217419624e+00 7.013364775545672281e+00
3.696542641913276750e+00 2.679335387848054916e-04 2.438006921120928538e+00 7.740016896603946428e+00
6.941378000420477257e-01 2.672757267419160684e-02 2.918796927529921259e+00 1.265624092876589302e+01
5.753812259273661134e+00 4.003413815390530206e-02 2.272091802127471638e+00 8.904484088617209636e+00
3.678691976624611470e+01 7.525582871111635708e-01 2.083855339944038931e+00 7.138676459522526052e+00
4.462390166484023091e+00 4.577652576629225251e-04 2.383546880404693979e+00 7.263728874505140709e+00
1.965919988803806362e+01 3.924462142066494352e-01 2.096077692176430141e+00 8.038375856576976730e+00
6.243754283382578762e+00 6.072182065863963168e-02 2.276020235842274086e+00 8.364425674822445700e+00
6.278879397820462671e-01 2.325950456623540955e-02 2.882231001432770334e+00 1.051385321599132538e+01
6.143080984297343283e-01 3.329097717361735598e-02 3.183944885472151043e+00 1.813214934243687182e+01
6.944764316263920545e-01 2.386775629808655236e-02 2.866484145690615826e+00 1.249379744879066223e+01
6.810528815267725966e-02 2.063575189249167163e-02 2.924226214307038774e+00 1.175063360142463154e+01
6.253840395832608312e-01 2.809441326790731303e-02 2.958047166236006831e+00 1.337605176128049145e+01
6.562482260531771194e-01 2.460589459101604135e-02 3.048516915285022666e+00 9.939527260105929685e+00
6.782290847836712766e-01 2.024609883736687432e-02 2.811237900222590458e+00 8.945672075429847325e+00
7.402395194780464482e-01 2.029836085830623305e-02 2.738944429506574352e+00 8.519508387873138133e+00
6.337488004210077852e-01 3.302189565950187228e-02 3.199353500895810498e+00 1.672177803482791703e+01
4.905186432475423519e-01 2.689658124634947481e-02 2.971951356941165745e+00 1.229721285593589641e+01
4.166774696400987743e+00 2.876591766584848074e-03 2.454207210311794451e+00 6.945328348314106393e+00
3.900565316494864820e+00 1.734189039576960762e-03 2.397821676742610375e+00 6.185887057272425160e+00
5.130099169117329438e+00 4.186336605128405941e-02 2.393439386332122609e+00 7.823314169092244974e+00
3.772584027420355923e+00 1.032839944612861912e-03 2.437648128306899586e+00 6.866775231394202983e+00
6.257251954397463622e-01 3.047469620345579638e-02 3.014449981156666514e+00 1.853462805687238912e+01
6.400368754760957790e-01 3.177761414844474525e-02 3.113401701899430662e+00 1.572888436924386646e+01
1.507415705342070567e+01 3.026033006452063523e-01 2.080910670653151939e+00 6.938673617158709561e+00
6.077447655212190325e-01 3.166168378295045743e-02 3.055464058384728343e+00 1.321134152050080246e+01
1.203980137322261529e-01 1.961841235630449459e-02 2.760121200463133917e+00 1.063261557196673124e+01
2.520019438188049676e+01 5.067138313561742047e-01 2.016774113809590041e+00 6.305725732624762436e+00
6.619297357723421538e-01 2.169351162715781739e-02 2.837578711646127072e+00 9.648717904122371181e+00
6.093781957743189537e-01 2.006698855625617742e-02 2.784060141666166555e+00 9.699565065658651619e+00
6.569975782761853234e-01 1.989396904629266855e-02 2.778554599522893298e+00 9.326332078897989319e+00
3.574770740585446305e+00 5.411566180364531719e-04 2.392759471120565529e+00 6.619668338440130029e+00
3.262605698930176601e+01 6.221193086335368161e-01 2.108950151521833849e+00 6.539093093788806321e+00
