Mphi g si norm
7.984057317991613001e-01 2.712824017129846638e-02 2.474935988148656563e+00 1.591718854625466051e+01
7.627765989003881808e-01 2.231651158615505465e-04 2.572235389495308944e+00 6.598286357864148854e+00
7.897017763108145072e-01 2.133305728213572006e-02 2.499251781935592387e+00 1.095101457484748941e+01
8.676677443380117483e-01 2.250753169619287147e-02 2.526788703240260059e+00 1.173871640317856091e+01
6.304135395657766594e+00 1.886261383575665168e-02 2.467189546124999300e+00 7.887255293030424497e+00
8.813254993833027351e-01 2.818547780953172335e-02 2.767683441308945724e+00 1.378230626004431691e+01
8.110456182101539735e-01 2.676661837462875754e-02 2.616465718197139800e+00 1.218842220412984823e+01
8.617994356443238191e-01 2.867434428265109095e-02 2.495137451881632717e+00 1.874912005177170116e+01
8.362479937267346397e-01 2.309409175955130789e-02 2.478019700291497429e+00 1.227360741676439915e+01
7.898349409132996435e-01 2.875573175352305610e-02 2.512942877053702340e+00 1.935621079079385609e+01
8.911348325153575223e-01 2.843706044416423676e-02 2.622381867330390026e+00 1.299871572830745059e+01
8.455010225644108424e-01 3.128336457003658838e-02 2.750010312667433787e+00 1.455271722744222984e+01
7.867942882729754839e-01 2.552976144400320724e-02 2.561821659452659272e+00 1.486931697305821309e+01
8.452032259697215277e-01 2.365184709879982611e-02 2.497711472717723868e+00 1.045100410917565981e+01
9.367784847546407612e-01 1.879066061956180186e-02 2.451860902009163290e+00 1.017380311406114757e+01
8.578926269109963254e-01 3.407342206739168849e-02 2.555897028716342056e+00 1.942941694686853893e+01
9.434751546922757193e-01 1.459923554092190439e-03 2.562972031547714025e+00 6.765471829198346221e+00
8.141767874681310468e-01 7.666918360229190224e-03 2.414503646036550766e+00 7.810114664583129418e+00
8.151079620696558559e-01 2.922893914574227134e-02 2.578629139275767201e+00 1.403690531852457468e+01
7.918385320816417883e-01 1.171470922371643623e-02 2.483911342366351693e+00 8.731626656120061725e+00
7.081560481904097815e-01 1.453364599308525941e-02 2.495402983142603226e+00 8.554678451146202178e+00
7.947744499783114813e-01 2.466964265385518038e-02 2.631523755462580105e+00 1.101820655178392094e+01
7.553807162748582549e-01 7.441918283668039202e-04 2.445060290274083670e+00 7.239772104527169461e+00
8.429419897349033075e-01 3.066438950070905778e-02 2.533092221761969576e+00 1.797243674017608583e+01
8.432102958015599281e-01 2.845314224038688819e-02 2.605264584558744545e+00 1.483481572077981347e+01
7.935965637087276647e-01 2.439747934358155526e-02 2.592562588672212787e+00 1.126562190735446833e+01
6.935378877297667666e-01 6.269136250214815687e-03 2.529321628196139926e+00 7.021235903788958232e+00
8.744726974472385450e-01 2.450789743147927663e-02 2.432359772229462092e+00 1.334573906433762858e+01
8.644462658518546894e-01 1.406972714796540444e-02 2.566192610676679031e+00 8.383085693556179052e+00
7.364479457505695992e-01 3.112532922172367780e-02 2.624873431105694266e+00 1.603924723004980990e+01
7.367208380165886084e-01 2.714510212425932587e-02 2.497656772072317288e+00 1.389361205503430163e+01
3.967572678976428319e-02 1.137521654788708862e-02 2.808719600242862935e+00 1.222130166093891113e+01
9.218456853707350795e-01 2.298760653102448204e-02 2.568549798920128691e+00 1.069405438191215829e+01
5.721747602324280813e+00 4.354084016106071764e-02 2.276649527397438533e+00 9.079134583033765082e+00
7.984738928550962900e-01 2.915880309844503734e-02 2.580925392610986080e+00 1.542719640033950412e+01
7.452205868276229328e-01 2.069389288073559749e-02 2.373747580987632055e+00 1.288002120940094564e+01
7.953608145523225481e-01 3.146426207165001904e-02 2.608062911275380813e+00 1.722063643861786986e+01
7.334280901659122609e-01 1.792431806813690818e-04 2.527752079977921618e+00 7.431569723327414501e+00
8.613908904508761344e-01 2.168842730021163998e-02 2.596494729536354740e+00 1.033313600475331384e+01
