weight logl Mphi g si norm mntot
6.712829104953775693e-112 -2.650234331225213396e+02 2.009456810314108388e+00 1.272391118197784832e-01 3.441641986765156425e+00 8.629255286744854203e+00 1.220979807797062111e-01
5.334320544669093086e-110 -2.606456219052694792e+02 8.859941571595260079e-01 9.399428599822782409e-04 2.786827013126147001e+00 1.958800061625367306e+01 1.121566073041996570e-01
6.363716599778834835e-110 -2.604666708461291478e+02 8.781063392123937550e-02 8.520642456969610423e-01 2.832742710187837076e+00 1.765968292766890713e+00 1.178663287421306549e-01
6.349433304380858475e-110 -2.604664178583197440e+02 3.369228707222167440e-02 7.400562481184032038e-01 2.850263235810102547e+00 2.555768953252414377e+00 1.199441986465739629e-01
6.333639768754909271e-110 -2.604664083499692424e+02 5.401432660633087579e-02 9.091582354191316551e-01 2.289789502010142641e+00 1.048540352792074515e+01 1.028710025940156175e-01
6.318315997830668615e-110 -2.604663307072237330e+02 1.096854849849524527e-01 5.278220347021217451e-01 2.427547041522885252e+00 1.072466641094468098e+00 1.046395940459723395e-01
6.303094343341765411e-110 -2.604662427454123872e+02 5.189632637906181623e-02 8.099308726831603300e-01 2.017428696561295975e+00 5.460944201670541176e+00 1.028377043350629239e-01
6.288255703144679059e-110 -2.604660997042788608e+02 1.029922236617060588e-01 9.570133736909413047e-01 2.973431245381449983e+00 6.984989125945962662e+00 1.443661001993649662e-01
6.275529769667633050e-110 -2.604656255169380756e+02 5.433927845935198481e-02 8.618693423225332051e-01 2.245083636461803422e+00 4.596432477441243947e+00 1.453875939236033976e-01
6.264829630404188796e-110 -2.604648320297291093e+02 5.290946455531728709e-01 9.207305572531986337e-01 2.442900769547332374e+00 7.668236036633381936e+00 1.480386952982811199e-01
6.252414230645022246e-110 -2.604643157577714874e+02 3.211195539814874766e-02 6.180715414552179210e-01 2.146870881446011570e+00 1.193026536773777480e+01 1.023452700293516621e-01
6.236949150510244907e-110 -2.604642922792028799e+02 8.716569050582552158e-01 9.809327744031962615e-01 3.087328146596060918e+00 1.251744013515045673e+01 1.454640643245791454e-01
