,nu_e,nu_mu,nu_tau
5.666740605819919e+16,1.0342164258064666e-06,1.0342154393373078e-06,1.0342157050841823e-06
5.843414133735163e+16,9.726235313159466e-07,9.72622609491268e-07,9.726228578216726e-07
6.025595860743594e+16,9.146988054749925e-07,9.146979425703982e-07,9.14698175026594e-07
6.213457517480752e+16,8.602237904291825e-07,8.602229812281911e-07,8.602231992155982e-07
6.407176188675511e+16,8.089930385716688e-07,8.089922783205318e-07,8.08992483119901e-07
6.606934480075964e+16,7.608133377198184e-07,7.608126220863693e-07,7.608128148648692e-07
6.8129206905795944e+16,7.155029824360551e-07,7.155023074722293e-07,7.15502489293544e-07
7.025328989730535e+16,6.728910887452001e-07,6.728904508528985e-07,6.728906226864251e-07
7.244359600749891e+16,6.32816949663476e-07,6.328163455634719e-07,6.328165082926974e-07
7.470218989273342e+16,5.95129429108898e-07,5.951288558125161e-07,5.951290102426468e-07
7.703120057972147e+16,5.596863919071955e-07,5.596858466905098e-07,5.596859935554241e-07
7.943282347242789e+16,5.263541677435158e-07,5.263536481238493e-07,5.263537880924282e-07
8.190932242152986e+16,4.950070470385054e-07,4.950065507530188e-07,4.950066844349148e-07
8.44630318583967e+16,4.6552680684722366e-07,4.655263318334122e-07,4.6552645978430405e-07
8.709635899560832e+16,4.3780226499323287e-07,4.378018093711545e-07,4.378019320975349e-07
8.98117860960694e+16,4.117288607559999e-07,4.117284228120873e-07,4.1172854077562457e-07
9.261187281287976e+16,3.8720826053048284e-07,3.8720783870279057e-07,3.8720795232430305e-07
9.54992586021437e+16,3.64147986971579e-07,3.641475798363462e-07,3.641476894994227e-07
9.847666521101558e+16,3.424610702247932e-07,3.4246067648419683e-07,3.4246078253849616e-07
