,nu_e,nu_mu,nu_tau
38459178204535.43,1.1258404042754048e-17,1.1258404042105304e-17,1.1258404042280029e-17
38755499024428.58,1.1086900857293891e-17,1.1086900856657734e-17,1.108690085682907e-17
39054102941163.81,1.0918010239522146e-17,1.0918010238898311e-17,1.091801023906633e-17
39355007545577.805,1.0751692391285342e-17,1.0751692390673541e-17,1.0751692390838318e-17
39658230564041.34,1.0587908120691444e-17,1.0587908120091421e-17,1.0587908120253024e-17
39963789859504.09,1.0426618832869423e-17,1.0426618832280916e-17,1.0426618832439418e-17
40271703432545.945,1.0267786520880093e-17,1.0267786520302856e-17,1.0267786520458323e-17
40581989422437.91,1.0111373756755125e-17,1.0111373756188913e-17,1.011137375634141e-17
40894666108211.19,9.957343682680364e-18,9.957343682124938e-18,9.95734368227453e-18
41209751909733.04,9.805660002309062e-18,9.805660001764171e-18,9.805660001910927e-18
41527265388792.55,9.656286972209914e-18,9.656286971675335e-18,9.656286971819311e-18
41847225250193.74,9.509189393443405e-18,9.509189392918927e-18,9.509189393060184e-18
42169650342858.23,9.364332603267933e-18,9.364332602753323e-18,9.364332602891922e-18
42494559660934.5,9.221682466971424e-18,9.221682466466467e-18,9.221682466602465e-18
42821972344917.47,9.081205369827178e-18,9.08120536933167e-18,9.081205369465123e-18
43151907682776.5,8.942868209173973e-18,8.9428682086877e-18,8.942868208818667e-18
43484385111090.67,8.806638386615162e-18,8.806638386137929e-18,8.80663838626646e-18
43819424216194.45,8.672483800336297e-18,8.672483799867904e-18,8.672483799994054e-18
44157044735331.21,8.540372837540987e-18,8.540372837081259e-18,8.540372837205077e-18
44497266557816.625,8.410274367001838e-18,8.410274366550552e-18,8.410274366672095e-18
44840109726209.34,8.282157731723916e-18,8.282157731280908e-18,8.282157731400223e-18
45185594437492.17,8.155992741721953e-18,8.155992741287036e-18,8.15599274140417e-18
45533741044262.484,8.031749666903663e-18,8.031749666476659e-18,8.031749666591663e-18
45884570055930.08,7.909399230067335e-18,7.909399229648075e-18,7.909399229760994e-18
46238102139925.94,7.78891259999909e-18,7.788912599587407e-18,7.788912599698284e-18
46594358122920.33,7.670261384683035e-18,7.670261384278765e-18,7.670261384387645e-18
46953358992048.555,7.553417624607228e-18,7.553417624210188e-18,7.553417624317122e-18
47315125896148.125,7.438353786176988e-18,7.438353785787044e-18,7.438353785892066e-18
47679680147004.18,7.325042755227302e-18,7.325042754844288e-18,7.325042754947444e-18
48047043220605.8,7.213457830631591e-18,7.213457830255365e-18,7.213457830356693e-18
48417236758409.99,7.103572718011472e-18,7.103572717641867e-18,7.103572717741412e-18
48790282568617.15,6.9953615235395e-18,6.995361523176393e-18,6.995361523274187e-18
49166202627456.41,6.888798747838413e-18,6.888798747481655e-18,6.8887987475777395e-18
49545019080479.055,6.783859279971741e-18,6.7838592796211916e-18,6.783859279715603e-18
49926754243863.94,6.680518391526145e-18,6.6805183911816635e-18,6.680518391274442e-18
50311430605731.72,6.57875173078546e-18,6.5787517304469054e-18,6.5787517305380874e-18
