,nu_e,nu_mu,nu_tau
3.0666673307131932e+16,3.531392004643022e-24,3.531392004643021e-24,3.531392004643022e-24
3.162277660168379e+16,3.321079430194119e-24,3.321079430194119e-24,3.321079430194119e-24
3.260868859118922e+16,3.1232920523003393e-24,3.1232920523003393e-24,3.1232920523003397e-24
3.3625338629516316e+16,2.9372839310237042e-24,2.937283931023704e-24,2.937283931023704e-24
3.4673685045253096e+16,2.762353550989799e-24,2.7623535509897988e-24,2.7623535509897988e-24
3.5754716045062236e+16,2.5978411756763547e-24,2.5978411756763547e-24,2.5978411756763547e-24
3.6869450645195736e+16,2.4431263592675255e-24,2.4431263592675255e-24,2.4431263592675255e-24
3.801893963205597e+16,2.2976256066901196e-24,2.2976256066901192e-24,2.2976256066901192e-24
3.920426655270156e+16,2.160790173006346e-24,2.160790173006346e-24,2.160790173006346e-24
4.042654873623433e+16,2.0321039938647e-24,2.0321039938646998e-24,2.0321039938646998e-24
4.168693834703363e+16,1.9110817392026353e-24,1.911081739202635e-24,1.9110817392026353e-24
4.298662347082272e+16,1.7972669828613543e-24,1.797266982861354e-24,1.797266982861354e-24
4.432682923460105e+16,1.6902304812097102e-24,1.6902304812097102e-24,1.6902304812097102e-24
4.570881896148752e+16,1.5895685542846244e-24,1.5895685542846242e-24,1.5895685542846244e-24
4.71338953615739e+16,1.4949015633430823e-24,1.4949015633430823e-24,1.494901563343082e-24
4.860340175990226e+16,1.4058724790836626e-24,1.4058724790836626e-24,1.4058724790836626e-24
5.0118723362727144e+16,1.3221455351380022e-24,1.322145535138002e-24,1.3221455351380022e-24
5.168128856326051e+16,1.2434049617535187e-24,1.2434049617535185e-24,1.2434049617535185e-24
5.329257028812003e+16,1.1693537948920974e-24,1.1693537948920974e-24,1.1693537948920974e-24
5.49540873857627e+16,1.0997127562529464e-24,1.0997127562529463e-24,1.0997127562529463e-24
5.666740605819919e+16,1.0342191999958788e-24,1.0342191999958786e-24,1.0342191999958786e-24
5.843414133735163e+16,9.726261221926657e-25,9.726261221926655e-25,9.726261221926655e-25
6.025595860743594e+16,9.147012292706652e-25,9.147012292706652e-25,9.14701229270665e-25
6.213457517480752e+16,8.602260619353681e-25,8.602260619353681e-25,8.602260619353681e-25
6.407176188675511e+16,8.089951712679386e-25,8.089951712679384e-25,8.089951712679386e-25
6.606934480075964e+16,7.608153438904157e-25,7.608153438904158e-25,7.608153438904158e-25
6.8129206905795944e+16,7.155048732761517e-25,7.155048732761515e-25,7.155048732761515e-25
7.025328989730535e+16,6.728928744576753e-25,6.728928744576752e-25,6.728928744576752e-25
7.244359600749891e+16,6.3281863954706995e-25,6.328186395470699e-25,6.328186395470699e-25
7.470218989273342e+16,5.951310316385113e-25,5.951310316385112e-25,5.951310316385112e-25
7.703120057972147e+16,5.596879148070337e-25,5.596879148070337e-25,5.596879148070337e-25
7.943282347242789e+16,5.263556180537246e-25,5.263556180537247e-25,5.263556180537247e-25
8.190932242152986e+16,4.950084311758735e-25,4.950084311758735e-25,4.950084311758735e-25
8.44630318583967e+16,4.655281306604844e-25,4.655281306604844e-25,4.655281306604844e-25
8.709635899560832e+16,4.378035338134479e-25,4.378035338134478e-25,4.378035338134478e-25
8.98117860960694e+16,4.117300794424634e-25,4.1173007944246334e-25,4.117300794424634e-25
9.261187281287976e+16,3.8720943351254275e-25,3.8720943351254265e-25,3.8720943351254265e-25
9.54992586021437e+16,3.641491182867465e-25,3.641491182867464e-25,3.641491182867464e-25
9.847666521101558e+16,3.4246216355346305e-25,3.42462163553463e-25,3.42462163553463e-25
