norm alpha beta
3.422236272040133365e+00 2.529991570479936946e+00 4.427130456132848391e-01
2.967166136544355570e+00 2.643763605899909663e+00 5.095017560374258681e-01
3.592123105136224570e+00 2.680242373940024514e+00 7.085299510021744185e-01
2.794742401373478291e+00 2.809443785971767582e+00 5.710826713100054519e-01
2.904154698947976954e+00 2.596389750225700954e+00 3.578413339806966742e-01
2.836879588061589352e+00 2.730622697716973413e+00 5.060186713219881893e-01
3.129771101200686800e+00 2.649450790198710326e+00 4.036014528005831825e-01
2.687090512200690728e+00 2.652394655974021465e+00 4.106404548064161442e-01
3.067595558045443482e+00 2.389087808046771233e+00 2.047629775866371959e-01
2.708209535807040602e+00 2.573615129143334901e+00 4.029262172654984875e-01
2.796598999631588534e+00 2.778400149114636175e+00 4.203738564310349757e-01
2.793339504024720643e+00 2.453084764537886819e+00 2.709479486444217322e-01
2.965656513178203557e+00 2.584152128723452346e+00 3.051739070711333990e-01
2.463254154604966217e+00 2.645308386934956957e+00 3.058335473484205536e-01
3.454406110673674313e+00 2.643262426763174133e+00 6.080345913028682991e-01
2.453913282619149427e+00 2.577699819726917418e+00 2.387773067619971545e-01
3.110819569049798616e+00 2.576960157102614613e+00 6.076480989419301704e-01
2.826679419942323523e+00 2.627294425549622225e+00 3.478675611774643683e-01
3.632076867011695409e+00 2.460588110135096152e+00 5.020603657682936038e-01
3.401093745236000387e+00 2.484875139764177732e+00 3.490089384808200967e-01
2.733997404496774308e+00 2.662230944051185322e+00 5.106071356601041833e-01
3.184913164621665516e+00 2.768319210699195843e+00 6.516283465713396117e-01
2.884445523654779464e+00 2.497331473580273187e+00 2.931086086303820726e-01
2.918945046794645393e+00 2.640742532239422680e+00 3.924035509400496391e-01
2.806696644138846786e+00 2.577958840788879602e+00 2.818538852251776250e-01
2.641434000096733570e+00 2.731174369904964649e+00 3.766148143100911394e-01
2.428882052593566154e+00 2.610902078240317614e+00 3.202284902383717990e-01
2.928129523933242773e+00 2.594420615854031720e+00 4.029354159854858231e-01
2.727091677903377587e+00 2.678027915858115282e+00 4.242473393816822980e-01
3.070848938716359111e+00 2.561022677324232610e+00 5.633937562219802908e-01
2.672527290205118256e+00 2.649611796657165286e+00 4.709561414801919366e-01
3.352113372950129566e+00 2.672856587258204630e+00 5.921468535736839067e-01
3.241330705311779248e+00 2.608562810531334542e+00 3.319255391666727784e-01
2.762993464338741045e+00 2.624133135178030152e+00 2.305064005570117147e-01
3.381406676327359584e+00 2.532574470421267598e+00 3.264075167359579144e-01
2.572354929517742139e+00 2.588092458064582324e+00 2.644516091292605786e-01
3.524644403447273699e+00 2.676809047509773887e+00 5.811615848986720900e-01
2.702321637275491906e+00 2.630140696742037321e+00 2.501661192878876783e-01
2.680215745233465618e+00 2.645982309857133785e+00 2.839545528136019348e-01
2.884195323335990935e+00 2.513914925643597531e+00 2.936728386500768728e-01
2.961400844156083512e+00 2.522931576886394023e+00 2.224983438208837372e-01
3.600564943111953298e+00 2.552548291952133841e+00 4.567708756239178269e-01
2.546528992624748078e+00 2.607286905947176603e+00 4.426165855296758100e-01
2.869688716065908363e+00 2.653200443334750247e+00 4.518024497247055127e-01
2.970682280570878575e+00 2.646960303987972551e+00 4.017003240422907240e-01
2.700354069616051511e+00 2.615267612774673012e+00 3.653751710116301399e-01
3.380044201645421520e+00 2.612307616596421855e+00 5.907864055545135606e-01
2.983014552106638462e+00 2.716942498303825282e+00 5.597257604894323446e-01
2.487925680367423453e+00 2.621427652968504773e+00 4.160142018372873784e-01
2.822987580206404612e+00 2.644603739849790358e+00 4.040052149040823104e-01
2.558012263083098592e+00 2.664830669165723975e+00 3.310797509828997121e-01
2.662072354481035852e+00 2.686708069162845547e+00 4.278007975226983395e-01
2.820988629163456718e+00 2.558752217450298794e+00 3.384389958916120267e-01
2.905521942719383688e+00 2.551753322273955682e+00 3.169906378722776585e-01
2.913869242900701817e+00 2.559324003020448934e+00 2.922094377967491829e-01
3.638707797111289999e+00 2.625559959422944623e+00 4.765088385792167758e-01
2.453216947131110715e+00 2.681162699909263925e+00 3.126661065890612434e-01
3.356380969718816054e+00 2.571638999977107432e+00 5.736649763642545086e-01
2.987734395920671027e+00 2.545451067124096411e+00 4.358750833727134122e-01
2.649560020183356013e+00 2.600700280180463064e+00 2.589940840292821456e-01
2.729122744100244358e+00 2.701161767996397955e+00 4.286691563275704664e-01
2.200489156589267470e+00 2.693997804763784920e+00 3.715544586131653837e-01
2.960608378442713740e+00 2.705647557258123115e+00 4.495079470801390253e-01
2.513777016009103971e+00 2.628127055768879838e+00 2.505519765496774243e-01
3.415366973397073735e+00 2.593417443971276271e+00 4.459682159447799776e-01
2.792605947074481954e+00 2.634126655313766996e+00 3.512882610812130268e-01
2.822253150482504136e+00 2.642087062064469194e+00 4.245131678023327804e-01
2.814166711716409974e+00 2.652467107737502605e+00 4.018695380863850364e-01
2.497651580121305948e+00 2.605457797423914812e+00 3.775740496688087533e-01
3.040273239488992196e+00 2.465835848820919551e+00 4.698500564996891948e-01
2.725911155509584294e+00 2.619456411601855272e+00 4.553282928549994835e-01
2.727578369639823030e+00 2.589246775541437451e+00 3.999044063628681700e-01
2.819688404340115806e+00 2.673058698261563837e+00 5.329236460488077087e-01
2.883746033300682576e+00 2.692342155861753294e+00 5.314919850262342926e-01
2.782716762006797850e+00 2.543770672027795499e+00 3.934446375370365678e-01
2.922128606483393121e+00 2.753278548171850026e+00 4.770187717557100027e-01
3.040095869083416780e+00 2.647528427369402415e+00 5.120282310644225232e-01
3.045946261211677886e+00 2.703350265967481292e+00 3.731685446718477905e-01
3.044448939438999080e+00 2.643578041922169053e+00 4.838549296313984227e-01
2.661858669243063691e+00 2.550107573475736356e+00 3.112066646778892665e-01
2.677242090978438238e+00 2.657773754763207208e+00 4.855732957747196377e-01
2.624689516983888193e+00 2.759523912947540403e+00 4.311152166527784657e-01
2.468228715112799065e+00 2.527252488712816270e+00 1.702162672533651389e-01
2.202039361253520511e+00 2.561677770159020540e+00 1.630279329934659072e-01
3.039347883610022283e+00 2.487985184979915942e+00 2.030257399279422614e-01
3.135031375274865084e+00 2.572103141458065512e+00 3.471486593160067469e-01
2.467592605382340487e+00 2.539615003608957977e+00 1.183815570375305604e-01
3.017016115022980394e+00 2.567864154764326834e+00 3.299639314974587290e-01
2.878488233497462190e+00 2.604815286979713207e+00 3.160632435547062191e-01
3.229552103892718407e+00 2.559647947912794042e+00 4.363152280751630974e-01
3.409685090279891639e+00 2.567519562505341746e+00 6.479441883629151189e-01
3.325915866030579870e+00 2.569031466776287687e+00 4.693360801514376845e-01
2.452157287066528468e+00 2.732982424355724582e+00 3.214575679419362508e-01
2.820356741060372485e+00 2.480740034617529233e+00 1.840494976999529353e-01
2.539206167018771776e+00 2.701336713883779161e+00 4.213874336600143544e-01
2.875224711174432901e+00 2.602675823450098402e+00 4.296572780562606386e-01
2.695431476722179642e+00 2.641789787294037239e+00 2.899357511695146994e-01
3.063792309319617324e+00 2.418751704585280660e+00 1.510621158936570896e-01
2.593200311573647276e+00 2.563422598346277503e+00 2.103323321997878637e-01
2.509085788684472185e+00 2.603591098871390841e+00 2.358522642840316097e-01
3.175760222289806922e+00 2.582305759517545596e+00 4.187679695559322068e-01
2.849815062771031471e+00 2.708609420239652010e+00 5.614123252180025503e-01
2.252725884765585551e+00 2.634848611047905464e+00 1.633507220085478329e-01
3.630924178856097306e+00 2.494352673762204819e+00 6.328595744842798743e-01
3.070072405598656573e+00 2.597084897765068234e+00 4.546294259317179010e-01
3.154631940787180788e+00 2.527259573302883755e+00 4.215450790014625415e-01
3.102432136070534696e+00 2.524226534128314547e+00 2.926219527793436637e-01
2.956648113235545328e+00 2.454981495119668899e+00 3.423204494875600745e-01
3.424685051882903952e+00 2.697631468508210340e+00 7.546333651040937340e-01
2.795943495779433796e+00 2.547534832819623229e+00 3.279500645839684148e-01
2.519759118747131765e+00 2.643462861745776493e+00 2.634103977454254064e-01
2.881045370240152614e+00 2.620920394286839095e+00 4.186019973434245700e-01
3.294850074896730430e+00 2.468434081263174207e+00 2.211559757397629777e-01
3.325915866030579870e+00 2.569031466776287687e+00 4.693360801514376845e-01
2.540834370840709955e+00 2.619516741590319331e+00 2.203959245669280809e-01
2.470967782713222149e+00 2.578356221272266602e+00 2.583360737398804341e-01
2.547713390228919739e+00 2.637256773912559193e+00 4.182244486740944178e-01
2.960608378442713740e+00 2.705647557258123115e+00 4.495079470801390253e-01
2.983014552106638462e+00 2.716942498303825282e+00 5.597257604894323446e-01
3.497536126247150268e+00 2.573050030777529695e+00 3.888323215716717463e-01
2.637342027898692987e+00 2.719008552411381174e+00 3.134156877972210653e-01
3.239541991427609791e+00 2.575824212842137584e+00 3.479003404254384368e-01
3.121078050539558557e+00 2.651533231851917360e+00 3.947882013975423932e-01
3.169740655396437123e+00 2.653502892491894194e+00 4.433509872555275177e-01
2.428882052593566154e+00 2.610902078240317614e+00 3.202284902383717990e-01
2.888107612465623308e+00 2.688561462997121065e+00 4.646722341183744942e-01
3.704806204652419055e+00 2.605124134198398167e+00 6.174878278248194796e-01
2.199030294945060415e+00 2.656606679177502706e+00 3.232368544954161149e-01
2.281690233469289009e+00 2.651086938640778268e+00 3.374432947080013845e-01
2.488380618671272693e+00 2.623520925284100080e+00 4.661385054159411512e-01
3.258270800416790625e+00 2.597166136136991543e+00 4.317772946861906935e-01
2.602345934293347263e+00 2.718846241703603006e+00 3.596481533835467759e-01
2.853641399505928433e+00 2.426224331671070544e+00 2.381601306028149345e-01
2.750973604647482418e+00 2.512980590321018060e+00 2.343985788361504508e-01
2.395737415156125927e+00 2.674053893673819182e+00 2.868119768162956107e-01
3.241330705311779248e+00 2.608562810531334542e+00 3.319255391666727784e-01
3.052266611754526515e+00 2.543481327447532081e+00 3.351036002734704700e-01
2.959989862996247112e+00 2.621699517973627103e+00 5.632990537832756051e-01
2.636578094702570318e+00 2.617216216557818331e+00 3.409468884559550550e-01
2.677832235871155486e+00 2.600833948941511320e+00 2.504280090339289777e-01
2.833733208530688330e+00 2.567081730177367849e+00 3.910115469913798547e-01
2.702361457120785904e+00 2.529943904346323436e+00 4.462521309851700257e-01
2.832465006675067620e+00 2.539761783045110466e+00 2.481909760998426973e-01
4.253121277485941931e+00 2.440673955768200898e+00 6.418111585065621183e-01
2.796296658256039347e+00 2.612106942388573216e+00 5.027014039489227093e-01
2.441278289452782246e+00 2.608798888261888216e+00 2.875696939489658654e-01
3.288391968123731246e+00 2.408039221528628371e+00 2.739306655812731028e-01
2.844860091127711321e+00 2.584060939290443226e+00 2.838623525968355099e-01
3.554099572454069822e+00 2.545204811578302362e+00 4.620126864880327311e-01
2.557902296387885244e+00 2.675360579440240194e+00 3.425606809507317774e-01
2.453216947131110715e+00 2.681162699909263925e+00 3.126661065890612434e-01
2.643648522115719768e+00 2.626797647818792214e+00 3.672488823723818463e-01
2.877535478668372448e+00 2.564854058386768276e+00 3.565441720894191868e-01
2.649837479704741483e+00 2.620507317467163144e+00 3.593835902897856149e-01
2.848309049410348681e+00 2.554382590787475316e+00 2.879464608799824354e-01
2.965801145262394023e+00 2.597223144879944989e+00 3.226716498506576047e-01
3.422534815144461451e+00 2.602912037155620251e+00 4.499280927768135596e-01
3.277300909489213154e+00 2.644741376715881831e+00 4.976458745903353242e-01
2.963968407535660710e+00 2.586491784045723996e+00 2.638947952203842817e-01
3.141252917639336673e+00 2.518964474590231095e+00 3.850953190208448729e-01
3.566940054665223236e+00 2.526068080373777391e+00 4.374907868699980940e-01
2.518651097107208248e+00 2.653039393818210190e+00 3.068087601046528001e-01
3.206678217413428733e+00 2.651955034510462106e+00 4.051898220725436706e-01
2.632415831763892378e+00 2.673624574048927727e+00 4.206794941688544731e-01
3.124245412326674298e+00 2.647040729164930717e+00 4.677656279429331376e-01
2.408252146176258712e+00 2.580506743976108019e+00 3.203309274356653802e-01
2.845752381251641872e+00 2.593447116679977071e+00 3.505592334675129429e-01
3.117041804711353947e+00 2.566416899690026288e+00 2.998456261512582044e-01
2.957836046545860853e+00 2.479255164331623185e+00 3.261002262898948789e-01
3.048168342430474187e+00 2.605987074869688058e+00 3.944351105245429978e-01
3.255832729532671443e+00 2.591969649160134281e+00 3.472128512150377544e-01
2.942325109574205566e+00 2.646337740585556375e+00 3.854864880848841158e-01
2.670576851107165250e+00 2.502688980781022199e+00 2.176980130716673623e-01
3.074289274625123358e+00 2.709111795283525304e+00 3.145987291718357892e-01
2.946696684812859957e+00 2.586558592863959394e+00 4.123696016469028947e-01
3.017041524748016457e+00 2.581131271892386891e+00 3.583972855719861905e-01
2.810056867298612371e+00 2.639093784903682849e+00 2.697723030260714139e-01
2.878859175292308947e+00 2.602016101171290785e+00 3.659381218171818273e-01
2.577670040085697778e+00 2.518832629598532158e+00 1.456398353242875920e-01
3.025872815143202832e+00 2.647633184557767194e+00 5.428611744025895192e-01
2.597267517776575385e+00 2.569910858509862006e+00 2.413016105702414649e-01
3.132527916773749865e+00 2.549868387912446188e+00 3.748573249250329864e-01
2.642181904358137601e+00 2.585663605522269037e+00 3.163340398330988235e-01
3.113518890331590239e+00 2.581152660298817736e+00 4.665640327324589443e-01
2.491374305315716242e+00 2.666795375496718634e+00 4.061182128489535526e-01
2.665493827633309998e+00 2.647548092282669963e+00 3.932883652389748130e-01
2.750973604647482418e+00 2.512980590321018060e+00 2.343985788361504508e-01
3.132721860779021483e+00 2.620039767629292804e+00 4.742238602848391493e-01
2.977781192608863314e+00 2.395800414485334429e+00 1.749372293777713139e-01
3.091491314278858038e+00 2.604788609157975277e+00 3.324513800073686243e-01
2.744286095736045539e+00 2.461663557728572371e+00 1.722104318416678714e-01
2.988999533070404002e+00 2.549324860738213516e+00 3.402266429581294882e-01
2.204225204716357744e+00 2.622774295448039084e+00 2.195894598778624363e-01
2.948545984279890231e+00 2.571708082089869674e+00 4.296702730660893477e-01
3.220907654504445716e+00 2.764855197301798739e+00 5.418384872987865863e-01
2.687958422865154517e+00 2.729123379893007684e+00 4.351565501897137755e-01
2.947938383482037406e+00 2.565727898106765714e+00 5.411988115922378162e-01
2.700623886308892274e+00 2.629379750416345640e+00 3.684145225239043309e-01
2.201064949619594646e+00 2.599624215009372019e+00 1.760878636293785604e-01
3.007297916194373588e+00 2.508383552502295277e+00 3.960520207808901905e-01
2.395625409056886923e+00 2.505713555942332249e+00 1.966495491596453871e-01
3.143908691168912473e+00 2.683324081600939159e+00 5.058698586041391332e-01
3.054201453280153800e+00 2.736755293055677107e+00 4.345225889177078971e-01
2.677454333526207542e+00 2.595648548318330917e+00 3.247251553140095282e-01
2.889882537105486815e+00 2.535747044436106101e+00 4.113968689943966472e-01
2.354220758070875164e+00 2.587731979920006697e+00 1.137362843863327089e-01
3.453291709296980372e+00 2.522039846085123660e+00 3.603229403126404495e-01
2.777265365340616299e+00 2.702922846822040981e+00 5.056839929516108167e-01
2.910429838127023494e+00 2.520883071653932994e+00 3.269308567835990109e-01
2.400212143158223732e+00 2.829959848307235681e+00 4.973297685819241809e-01
2.455985921894222823e+00 2.641526572187448352e+00 2.500978212010856461e-01
2.518410604802628683e+00 2.561333400599481891e+00 2.425145199183981193e-01
2.433786315335977335e+00 2.565383190976135541e+00 2.114067195289293100e-01
