Mphi g si norm mntot
7.037153930545954061e+00 1.172456686868673381e-01 2.071575810604904699e+00 7.602758029159348396e+00 1.100848819417280106e-01
5.600475976323133764e-01 5.852473943221894867e-04 2.602443595752283567e+00 6.799545682609410058e+00 1.234915856057187677e-01
3.394939366171011164e-02 2.997425890319855776e-02 3.222530518459308713e+00 1.882240349447521410e+01 1.464828554048253906e-01
5.273299261369929214e-01 3.076813971505004686e-02 3.157950174391937370e+00 1.583646918627902345e+01 1.221385692706532938e-01
6.270408703798143968e+00 7.416211000161748723e-02 2.354147065600796118e+00 6.546348416599088615e+00 1.125879482482950583e-01
6.842526591684943149e+00 7.242013646361049328e-02 2.317486565035127288e+00 7.639698350329765297e+00 1.085772653977191277e-01
2.256861325931475193e+01 4.132219908337096403e-01 2.194642198567070324e+00 7.929490826585446683e+00 1.341218456141353432e-01
1.560143262293329225e-01 1.312284219702185978e-02 2.528753139272840844e+00 7.683847997848934241e+00 1.252947675103570080e-01
6.200873342713190128e-01 3.222419103510280186e-02 3.119332871696348874e+00 1.700424217319230280e+01 1.251071691937396257e-01
5.414661332419721695e+00 4.904420294233573230e-02 2.367328114758429969e+00 7.584795127727158359e+00 1.190160513992464808e-01
5.596553267759309058e+00 4.598268602844873126e-02 2.438364767392831034e+00 6.896234232523103636e+00 1.354519464300967535e-01
4.041177878536069551e-02 1.949150316469268340e-02 2.857584026341842609e+00 1.180642515907027068e+01 1.251687962097453588e-01
5.884125552812417004e-01 3.557414142203304402e-02 3.048817691932414586e+00 1.993926672788127163e+01 1.268341605269828476e-01
5.816947931987560549e-01 2.420829961494055244e-02 2.737313717578001793e+00 9.192081399332165503e+00 1.388482223032324603e-01
6.057639095281520447e+00 8.717055244549234971e-02 2.236313922610425386e+00 6.980322344076558494e+00 1.159710447596891403e-01
6.811536502627669742e-01 2.192121416558677829e-02 2.830899351225864891e+00 8.309796900079954085e+00 1.438658772521539952e-01
1.465594405182405247e+01 2.058220842570689935e-01 2.344216153875875897e+00 7.159624106899584284e+00 1.383476026994094332e-01
6.544895336738716374e-01 2.772860534555492487e-02 3.020000152039470809e+00 1.255927970078193034e+01 1.303823663773333030e-01
6.162913366416510996e+00 4.129792562033536563e-02 2.481267892082309690e+00 7.900125398356760975e+00 1.175211499923296404e-01
5.741142815542831457e+00 9.689675536362132857e-02 2.048570023066167423e+00 7.147117982138134984e+00 1.178004596676219401e-01
1.602494125256139057e+01 3.188309013667880443e-01 2.059876654286314501e+00 7.472718106021515538e+00 1.369793080745659031e-01
3.782574933346655399e+01 7.714012213684818819e-01 2.164492200839264413e+00 7.876474687984598155e+00 1.038333693325279861e-01
6.534621450518203645e+00 1.174551980666698747e-01 2.006595964316742364e+00 7.462239540790997161e+00 1.091612333421310699e-01
6.939454859026120914e+00 8.774901971783741206e-02 2.245906237310145048e+00 8.592566368662726717e+00 1.070969444600161080e-01
5.973145024033101880e-01 3.408780431288031820e-02 3.175159085622604405e+00 1.765730432885820278e+01 1.226891289945805791e-01
5.940617232105728895e+00 5.244372069785629281e-02 2.345254959128717509e+00 8.095550795513906550e+00 1.130701890402363990e-01
5.631963101525943927e+00 7.266083922524863015e-02 2.196306436883140201e+00 7.829771259580100562e+00 1.147447204884797234e-01
5.882738315119299122e-01 3.123302746939024543e-02 2.958170326467097322e+00 1.679377456483091891e+01 1.301607257827120390e-01
5.707571087778624541e-01 2.707413380372683184e-02 2.998075695354429193e+00 1.180994603260148246e+01 1.280695759634770947e-01
5.855497026346914602e+00 8.764276796311583351e-02 2.043984926071730435e+00 7.560110044057999801e+00 1.049685844571293658e-01
6.313999391882507695e-02 2.381223015707750745e-02 2.940962031326946224e+00 1.348533308018613219e+01 1.367886714120425673e-01
9.490057544295614489e-02 2.437067060595194540e-02 2.805428788706967769e+00 1.596423006341722406e+01 1.240478529000452745e-01
5.976969082418364998e+00 6.386078733707818700e-02 2.186091526980780131e+00 8.220646448554418839e+00 1.453954479217540452e-01
5.732036017691823027e+00 8.271221197488448640e-02 2.145096822164239914e+00 7.168527055563663986e+00 1.068874065042344085e-01
4.973062152720355122e+00 3.461983821273488526e-03 2.486162643035942033e+00 6.545455898437213094e+00 1.329948427855053850e-01
1.947738405628996006e+01 3.773122254014861232e-01 2.121561605783074622e+00 7.226304943204827858e+00 1.264044920275564365e-01
2.239413198168165664e+01 3.773139575905287146e-01 2.309761922898057040e+00 8.346151705164665202e+00 1.151994659890486494e-01
5.577557164046033300e+00 8.971337876971925696e-02 2.117818993517650572e+00 7.644448770935458271e+00 1.053545915861251736e-01
6.698371175214870021e+00 1.142590543198227226e-01 2.156014081605239330e+00 7.165813806353016346e+00 1.021356610355969169e-01
6.374577087689535793e-01 2.701526688948912430e-02 3.040569509195370390e+00 8.986426450108425001e+00 1.318642371773788013e-01
