weight logl Mphi g si norm mntot
6.288013424671771392e-110 -2.604557897892680103e+02 3.777104470567562711e-01 5.830395007341969693e-01 2.284299797025646228e+00 4.216467720113687534e+00 1.259718227991846740e-01
6.280580692167978007e-110 -2.604544725362484883e+02 4.255157566413484971e-01 4.062365651885481155e-01 3.071203376542285035e+00 4.957953172164468292e+00 1.056634724902948130e-01
6.269013097788700956e-110 -2.604538160377751410e+02 1.452441487221328154e-01 8.178128656016661058e-01 2.034795486607107406e+00 8.513835448840433529e+00 1.488727755373341344e-01
6.279176659512378986e-110 -2.604496961126476435e+02 1.340499669693478724e-01 7.547131016658374936e-01 2.119693586614499026e+00 1.465802929147916167e+01 1.262814819868451344e-01
6.269810682935585396e-110 -2.604486888192797096e+02 4.607503290518459305e-01 4.817742535949184890e-01 2.866229597334851054e+00 7.584415419939119829e+00 1.193134659444729517e-01
6.258974924224108147e-110 -2.604479185577799853e+02 4.590067451998517956e-01 5.339323611449997564e-01 2.222823181996333997e+00 9.318898916642558206e+00 1.041255495314208634e-01
6.267029260420593041e-110 -2.604441325391601936e+02 7.518828961841811376e-02 3.607771645751293721e-01 3.138120813660031594e+00 7.678768303864405453e+00 1.129891768110474759e-01
6.252308994214030304e-110 -2.604439841447627941e+02 7.293246084847296862e-01 7.330618422612512619e-01 2.072462763928643703e+00 1.435691854336235096e+01 1.097982657105022880e-01
6.254972164791869991e-110 -2.604410582855238090e+02 7.243158929353545050e-02 4.326113357616149721e-04 3.103409583934766847e+00 7.943829656525901228e+00 1.182586773499949701e-01
6.243529143219242092e-110 -2.604403893890278141e+02 3.629595200570028685e-02 5.590194969510645651e-01 2.235679401295842972e+00 1.374505052220282941e+01 1.193946419458805502e-01
6.283296912234803222e-110 -2.604315401506117382e+02 2.758178070458949804e-01 5.019697291311367993e-01 3.097576221946304553e+00 1.935304593621717828e+01 1.332612453565951149e-01
6.272889566700387154e-110 -2.604306978749431210e+02 1.187487538629448669e-01 3.455624064941567042e-01 2.784048653524000994e+00 5.582798483357966468e+00 1.239423504405496868e-01
6.407123912057440988e-110 -2.604070244967839471e+02 1.764712767141068117e-01 4.372159357695384885e-01 2.254574904071364738e+00 1.392828187360583492e+01 1.090509820371483446e-01
6.463884504769071017e-110 -2.603957045257556615e+02 4.813978701298615021e-02 3.348444452232044455e-01 2.225109729201216524e+00 2.868759780504778423e+00 1.470794415146093881e-01
6.460276396313088923e-110 -2.603937628766733496e+02 1.541685086246371572e+00 4.705390723968769784e-01 2.789573651641004126e+00 9.715144198595719871e+00 1.490366611338695413e-01
