weight logl Mphi g si norm mntot
8.631795616461331935e-135 -3.177811097539608909e+02 6.760835721746605298e-02 1.974897422435373251e-02 6.070758990812999967e-01 6.707928679057761912e-01 4.216454705687113780e-01
5.818445837960429006e-133 -3.135678589302913792e+02 6.854774391731826011e-01 2.165046892363247100e-01 6.989394527688043146e-01 4.783643872101193129e-01 7.127927241788714063e-01
3.751232161658265967e-127 -3.001887971978031828e+02 8.466482072169254636e-01 6.065634211138937193e-02 7.284638146853477103e-01 4.149525848888209190e-01 7.760880364444056045e-02
6.595373216039326685e-127 -2.996220131849336781e+02 5.331095502477934955e-01 1.471413088206195985e-01 8.651559798191996720e-01 2.218048701829065106e-01 6.244202118368236132e-02
2.838316616453011949e-118 -2.797394045875645361e+02 9.130045316314443493e-01 8.332436126348108374e-01 8.180134652501016568e-01 2.696303386065408425e-01 4.635516778010818628e-01
2.050422821889587783e-117 -2.777594846038547871e+02 4.725663221134108749e-01 2.131526975525269707e-01 6.217982382680393716e-01 6.794758563960491271e-01 4.769173365438837964e-01
2.332664313037479425e-113 -2.684176791620512859e+02 4.061480294553514447e-01 8.945485463110469659e-03 5.198829419568726795e-01 9.593636059071943833e-01 7.582777870841420631e-01
1.024077457067278328e-111 -2.646332279069296760e+02 3.298062157930869986e-02 4.400616552411296123e-01 4.872222563637386150e-01 9.015719342234193023e-01 3.891391932949836985e-01
1.881432436891980112e-110 -2.617199015581254002e+02 8.632030465831007637e-01 4.175805506123444477e-01 4.575181886079839888e-01 9.478890704603908368e-01 1.806735535925196867e-01
6.572702708254322055e-110 -2.604665098603335309e+02 1.082510790143922375e-01 9.736309975000907446e-01 5.878308359648204418e-01 1.759755869084489444e-02 9.040977389867901337e-01
6.556956807061221726e-110 -2.604664083854016781e+02 1.384895249523646621e-01 9.612901700904291635e-01 6.386400385078236930e-01 1.577742314988702654e-01 6.955553254173141298e-02
6.541054440541938329e-110 -2.604663365974458316e+02 4.677180196733894402e-01 9.882253083913549174e-01 3.771018084540560533e-01 2.318342519265359503e-02 3.439002666562126498e-01
