weight logl norm si1 si2 E_break
5.038310620994633133e-122 -2.850020216843063849e+02 3.987909986555898900e+00 2.314895590529332026e+00 2.926198168272593936e+00 4.258489386346223000e+03
1.099389039673358723e-121 -2.842192528159347944e+02 9.658931734394309743e+00 2.206360158711105246e+00 3.242218700157384781e+00 6.042506264295196888e+04
3.726852064448961376e-120 -2.806933584031852433e+02 8.022002240828525643e+00 1.177384370688310256e+00 3.458825381899593765e+00 6.191639818725512596e+05
1.809991112623154563e-119 -2.791105153018575606e+02 8.071794774702341968e+00 1.222270962989329357e+00 2.565508336227510178e+00 5.814558444916144945e+05
8.841931879868570143e-119 -2.775218318457501141e+02 7.453854140606650525e+00 1.076702674889888911e+00 2.623785537745189966e+00 7.438022622063084782e+03
6.168733362194253910e-118 -2.755767586168915955e+02 7.618525622171200773e+00 1.151438813355382784e+00 2.563314282571405034e+00 3.810445502580023458e+03
1.458316646709407610e-116 -2.724112991691685579e+02 9.088613326020700711e+00 1.537770925162456725e+00 2.550703766980333853e+00 1.443745720712095499e+04
4.697988158103828476e-115 -2.689363624993855524e+02 4.076673767954516414e+00 1.510526340689274605e+00 2.889542048451000156e+00 2.095916284302455551e+03
2.278259974194195936e-113 -2.650524146966146191e+02 7.921317488650536198e+00 1.026340052974306083e+00 2.046820725557061404e+00 2.365892563796231407e+05
5.081005282331191326e-113 -2.642478175467705910e+02 3.615517917334122533e+00 1.770014833708241531e+00 2.992242055040268411e+00 6.422491798102375469e+03
3.267951077681027151e-111 -2.600814932862420505e+02 9.275148515617138045e+00 2.326360823890950780e+00 2.080201236923831853e+00 1.510127069050499122e+05
6.117918475092888122e-111 -2.594519345727959490e+02 9.557191358610802823e+00 2.226070569612536687e+00 3.088018099939875860e+00 6.133471879136435018e+04
1.215253915349486349e-110 -2.587631183612386963e+02 9.186558006007395250e+00 1.461608875151022779e+00 2.398097319860173382e+00 5.079492654991578092e+03
1.418656152366082844e-110 -2.586058613480761892e+02 8.054133290909957665e+00 1.313776789851134330e+00 2.739902643701619400e+00 9.069519791748903226e+05
9.764114025614469713e-109 -2.543717724764011336e+02 6.511123328591482462e+00 2.112097941273155755e+00 2.721009614494902085e+00 1.442407309119170532e+04
1.604670669207351255e-108 -2.538724826690333032e+02 6.636839053893696772e+00 1.058382303087239240e+00 2.734970291773413109e+00 3.249340107850349741e+05
2.526630882360269736e-108 -2.534160144658041816e+02 4.985459844029396237e+00 1.061081450837523033e+00 2.050735001512933309e+00 5.101530678923854721e+05
