weight logl norm si1 si2 E_break
1.418656152366082844e-110 -2.586058613480761892e+02 8.034478071626219853e-01 2.091845265674229237e-01 4.932684291344129335e-01 9.858614309562807598e-01
9.764114025614469713e-109 -2.543717724764011336e+02 6.475882150092406864e-01 7.413986275154370587e-01 4.806730763299347231e-01 3.863626381409809296e-01
1.604670669207351255e-108 -2.538724826690333032e+02 6.602867731205754875e-01 3.892153539149290076e-02 4.899801945156085914e-01 8.372650570834110351e-01
2.526630882360269736e-108 -2.534160144658041816e+02 4.934807923262016782e-01 4.072096722501539201e-02 3.382333434195561317e-02 9.025668342333704741e-01
1.727793796236998156e-107 -2.514909707886617696e+02 5.269796206729659982e-01 4.786173219694801473e-01 9.882386028200692563e-01 4.988622087245356829e-01
2.769602072306281702e-107 -2.510166124673691570e+02 6.324281506889569693e-01 1.263944510170675883e-01 7.087272368648818155e-01 9.705898436049953393e-01
5.318022911015830486e-106 -2.480591294270346054e+02 9.301165054199692639e-01 3.109967568973447394e-01 3.004126111398106591e-01 8.955938817848951849e-01
2.854154578852865164e-105 -2.463763702552888333e+02 4.632395226570201752e-01 5.434352622157113677e-01 5.470219440419130663e-01 2.388315605781348161e-01
2.746565684968607926e-104 -2.441097095526635314e+02 9.911855657755511695e-01 1.164243730226788287e-02 4.556985915586542202e-02 7.434306708391618113e-01
8.093170851407109694e-104 -2.430265402407584929e+02 7.497650552150846304e-01 2.320673710727094718e-02 3.622611521854063321e-01 2.578075666243520025e-01
1.591301428271818121e-101 -2.377427533732935672e+02 9.747832657061131778e-01 3.386345056910911033e-01 1.941304271179744578e-01 2.566669748327666811e-01
2.547708932292085739e-101 -2.372696110656870587e+02 4.996793642561786486e-01 3.766740251843814224e-02 5.152029755624603080e-01 2.235936779751350745e-01
7.167067142090624298e-101 -2.362328090378815091e+02 9.947360746651139340e-01 8.777832315158585752e-01 6.249956425291660622e-01 8.016881619160038941e-01
1.293029590363406294e-100 -2.356402324855104098e+02 7.500327783359879152e-01 9.452283270502064294e-01 4.431622485839696868e-01 5.449149294335919880e-01
5.636172642523978325e-100 -2.341655152444146495e+02 1.563949610455155348e-01 3.853909841901581590e-01 8.247895647101396444e-01 6.762651273190756207e-03
7.811470588325955331e-100 -2.338366272283969067e+02 7.755428443499844393e-01 6.381376157625897605e-01 3.435019814641884217e-01 3.292149244845817835e-01
3.622598845205910521e-98 -2.299973586027936392e+02 4.417412974535676051e-01 3.953200224608052205e-01 7.570253910350626114e-01 4.265842033222664309e-01
1.237777121495626203e-96 -2.264635629711544595e+02 9.876747790336857236e-01 9.018343804386382834e-01 5.391731727523613182e-01 6.808772970975648375e-01
1.763309075126636368e-96 -2.261071878980168037e+02 4.143935115228515320e-01 5.853780293309474025e-02 3.290955800531796260e-01 9.695805022562390407e-01
2.227670314826733714e-96 -2.258709237605879991e+02 9.883672420228476474e-01 4.109390863574260422e-01 2.684131750262689353e-01 8.601445720626225144e-01
7.476627318177195434e-95 -2.223550132081015818e+02 2.945835493383498482e-01 6.155362284563692388e-02 6.844652662497163753e-01 2.405299163274257079e-01
2.144723173421487411e-94 -2.212986994247476673e+02 7.020578241139218134e-01 2.305825002194975548e-01 9.644816098858163267e-01 9.187823447728152848e-01
1.095041747494395786e-93 -2.196658323310177536e+02 6.674250977275503205e-01 2.373558481739549419e-01 3.711879903678484416e-01 1.300512765189264508e-01
4.315119025318751864e-91 -2.136868297248989279e+02 5.937916911371742268e-01 2.138184414577798398e-01 5.248975128524905331e-01 9.716420663391975854e-01
6.898783191278397087e-91 -2.132151095861752310e+02 5.377014120895126092e-01 1.629655882618943341e-01 7.457188401732380845e-01 9.304861302217488639e-01
9.373273044324772522e-91 -2.129060922868544026e+02 8.262460125168635816e-01 5.253127546260094594e-02 8.151041335165801760e-01 4.959251575222106689e-01
